,DATE,PER,ORG,LOC
bam,,,0.9999793767929077,0.9999709725379944
bbj,,0.9999759793281555,0.9999614953994751,0.9999509453773499
ewe,,0.9999878406524658,0.9999855756759644,
fon,,0.9999865889549255,0.999973714351654,0.9999160766601562
hau,,0.9999922513961792,0.9999780058860779,0.9999528527259827
ibo,,,0.9999777674674988,0.9999749064445496
kin,,0.999972403049469,0.999981164932251,0.9998922348022461
lug,,0.9999875426292419,0.9999802112579346,
luo,,0.9999750852584839,0.9999248385429382,
mos,,0.9999848008155823,0.9999690055847168,0.9999752044677734
nya,,0.9999733567237854,0.999963104724884,0.9999164342880249
pcm,,0.9999383091926575,0.9999427199363708,0.9999627470970154
sna,,0.9999760985374451,0.9999825954437256,0.9999772310256958
swa,,0.9998792409896851,0.9999827146530151,0.9999225735664368
tsn,,,0.9999842047691345,0.9999755024909973
twi,,0.9999920725822449,0.9999787211418152,0.999944806098938
wol,,0.9999728202819824,0.9999768137931824,0.999950647354126
xho,,0.9999880194664001,,0.9999791979789734
yor,,,0.9999803900718689,0.999853253364563
zul,,0.9999904632568359,,0.9999644160270691
