,PER,ORG,DATE,LOC
bam,0.999941885471344,0.9999704360961914,,0.9999967217445374
bbj,0.999997079372406,0.9999959468841553,,0.9999834299087524
ewe,0.9999899864196777,0.9999925494194031,,0.9999939799308777
fon,0.9999970197677612,0.9999976754188538,,0.9999935030937195
hau,0.9999890327453613,0.999972403049469,,0.9999953508377075
ibo,,0.9999935626983643,,0.9999932646751404
kin,0.9999982714653015,0.9999949336051941,,0.9999898076057434
lug,0.9999990463256836,0.9999891519546509,,
luo,0.9999982118606567,0.9999932646751404,,
mos,0.9999908804893494,0.999995768070221,,0.9999954104423523
nya,0.9999988079071045,0.9999960064888,,0.9999932050704956
pcm,0.9999986886978149,0.9999949932098389,,0.9999905824661255
sna,0.9999975562095642,0.9999974370002747,,0.9999960064888
swa,0.9999966025352478,0.999996542930603,,0.9999874234199524
tsn,,0.999991774559021,,0.999979555606842
twi,0.9999931454658508,0.9999967217445374,,0.9999939799308777
wol,0.9999985098838806,0.9999973773956299,,0.9999912977218628
xho,0.9999976754188538,0.9999950528144836,,0.9999923706054688
yor,,0.999995768070221,,0.9999954104423523
zul,0.999994695186615,0.999995768070221,,0.9999920725822449
