,PER,LOC,ORG,DATE,Mean
lug,0.9904019832611084,,0.9874159693717957,,0.988908976316452
sna,0.9897938966751099,0.9762071371078491,0.9839195013046265,,0.9833068450291952
kin,0.9919039607048035,0.9704045057296753,0.979927122592926,,0.9807451963424683
hau,0.9900836944580078,0.9672297239303589,0.9837142825126648,,0.9803425669670105
twi,0.9852233529090881,0.9677121043205261,0.9850322008132935,,0.9793225526809692
zul,0.9852971434593201,0.9663845300674438,0.9855967164039612,,0.9790927966435751
nya,0.9868403077125549,0.9654673933982849,0.9821943044662476,,0.9781673351923624
luo,0.9838926792144775,,0.9723332524299622,,0.9781129658222198
mos,0.9839221835136414,0.9696657657623291,0.9776660203933716,,0.9770846565564474
wol,0.9818623065948486,0.9652788043022156,0.9793927073478699,,0.9755112727483114
ibo,,0.9690105319023132,0.9760929942131042,,0.9725517630577087
xho,0.9739453792572021,0.9695791602134705,0.9722713828086853,,0.9719319740931193
ewe,0.9756963849067688,0.9589533805847168,0.9757437705993652,,0.9701311786969503
tsn,,0.9624990820884705,0.9754068851470947,,0.9689529836177826
fon,0.9686449766159058,0.9533236622810364,0.9683274030685425,,0.9634320139884949
bam,0.9652040004730225,0.959003210067749,0.9620199799537659,,0.9620757301648458
bbj,0.9728263020515442,0.9369722604751587,0.9613937139511108,,0.9570640921592712
pcm,0.9660118818283081,0.9317036271095276,0.950287938117981,,0.9493344823519388
swa,0.9557098150253296,0.9352486729621887,0.9447763562202454,,0.9452449480692545
yor,,0.9199702143669128,0.9562137722969055,,0.9380919933319092
