,DATE,ORG,PER,LOC,Mean
kin,0.9909318685531616,0.9883302450180054,0.8966577053070068,0.9797836542129517,0.9840189559119088
twi,0.987690269947052,0.9937419891357422,0.910949170589447,0.9755551815032959,0.9837218747510539
tsn,0.9918350577354431,0.9864559769630432,0.9066712856292725,0.9743480682373047,0.9821989629175756
luo,0.9851436018943787,0.9875559210777283,0.9149172306060791,0.9782429337501526,0.981862284146346
ibo,0.9928483963012695,0.9889311790466309,0.9035390615463257,0.9686735272407532,0.9814078660754414
zul,0.9891865253448486,0.9887592196464539,0.897355318069458,0.968828022480011,0.9800526600379449
ewe,0.9718725681304932,0.9894155263900757,0.9114044308662415,0.9744323492050171,0.9768288305827549
nya,0.9822741150856018,0.9851539134979248,0.9061833024024963,0.9665600061416626,0.9761307464017497
xho,0.9927768707275391,0.9845143556594849,0.89556884765625,0.95747971534729,0.9761092368658487
sna,0.9902359247207642,0.9767974615097046,0.9125508666038513,0.9633440971374512,0.9751238807455286
lug,0.979811429977417,0.9696320295333862,0.8938211798667908,0.9804173111915588,0.9744696315232809
wol,0.9837914109230042,0.9834018349647522,0.896308422088623,0.9554368257522583,0.9721866056516573
bam,0.9828220009803772,0.9677041172981262,0.897433876991272,0.971451461315155,0.9720039901795325
bbj,0.9757633209228516,0.9871402382850647,0.904628336429596,0.9578660726547241,0.9717986684340936
yor,0.9833639860153198,0.9784198999404907,0.8994223475456238,0.9593609571456909,0.9717852697743998
mos,0.964443027973175,0.9862269759178162,0.8957738280296326,0.9675344824790955,0.9707358417572913
fon,0.9698768258094788,0.9859842658042908,0.902072012424469,0.955139696598053,0.9685605679239545
swa,0.9535624384880066,0.9665902853012085,0.9048610925674438,0.984959602355957,0.9667211732307037
pcm,0.9435594081878662,0.9734572768211365,0.9109691977500916,0.978448748588562,0.9637477173433675
hau,0.9678993821144104,0.9790237545967102,0.9077192544937134,0.9261156320571899,0.9563819185479895
