,PER,ORG,DATE,LOC,Mean
lug,0.9846938492473637,0.9341434723971536,0.879562590915649,0.9312155320519792,0.9324038611530363
twi,0.9540899948593671,0.9617103919042918,0.8947024396903017,0.9109773701411248,0.9303700491487713
kin,0.9161182476710917,0.9437370010610621,0.9227516708853801,0.9379178895962093,0.9301312023034358
luo,0.949040121789004,0.9519613866697272,0.9054337237049332,0.9072590236033611,0.9284235639417564
swa,0.9478990654849265,0.9303701072981065,0.8816062546279767,0.9315000146844102,0.922843860523855
ibo,0.937572976758678,0.9368062762618008,0.9427732859916783,0.868670352224345,0.9214557228091256
sna,0.947220513352287,0.940735839603064,0.9435226246617331,0.8361164667266116,0.9168988610859239
nya,0.9199896110681368,0.9642680387420147,0.8970473802407022,0.8743718715568747,0.9139192254019322
tsn,0.9285082123610017,0.9456621800020496,0.9220961765187128,0.8383104446529542,0.9086442533836796
zul,0.9054386197476668,0.9429519093433557,0.90024399246337,0.8503771638076055,0.8997529213404996
xho,0.934082843261844,0.9209704424177624,0.9363662117162228,0.7707692460118537,0.8905471858519207
pcm,0.9533397335978979,0.924989839853603,0.7674736485176505,0.9005744225480621,0.8865944111293034
hau,0.9426878284431042,0.9279340919163357,0.9233278189600043,0.7505400565348311,0.8861224489635688
ewe,0.9405899782301427,0.9340907351571578,0.7729571820547901,0.8803057235537666,0.8819859047489643
wol,0.9319212465481093,0.9315673572808948,0.8971916201416343,0.766286466157891,0.8817416725321323
mos,0.9179156664034399,0.9281811317989764,0.8387254001792677,0.8017806537159637,0.871650713024412
bam,0.9193133138672628,0.8421407346832244,0.8651028935351023,0.8032375010457049,0.8574486107828236
fon,0.9228817119102581,0.8841049980010771,0.7674937604962374,0.7419567863939396,0.829109314200378
yor,0.8324396977099104,0.8969238455347563,0.8167311875182905,0.6321173558687856,0.7945530216579357
bbj,0.9424506012695432,0.7840378740260606,0.76650056983699,0.58920175387362,0.7705476997515535
