,LOC,PER,DATE,ORG,Mean
twi,0.9613587260246277,0.9737993478775024,,0.9442923665046692,0.9598168134689331
kin,0.9512448310852051,0.9577124118804932,,0.9360650181770325,0.9483407537142435
nya,0.9229984283447266,0.9723512530326843,,0.9236884117126465,0.9396793643633524
tsn,0.9432533383369446,0.9429816007614136,,0.9301245808601379,0.938786506652832
pcm,0.9339188933372498,0.9706708192825317,,0.9082098603248596,0.9375998576482137
ewe,0.9366624355316162,0.9572134017944336,,0.9157795906066895,0.9365518093109131
fon,0.9228561520576477,0.954048216342926,,0.9303249716758728,0.9357431133588155
wol,0.8970122337341309,0.9609251022338867,,0.9326688647270203,0.930202066898346
swa,0.9626134634017944,0.9663877487182617,,0.8516421914100647,0.9268811345100403
zul,0.9459365010261536,0.914795458316803,,0.9161533713340759,0.9256284435590109
ibo,0.8878430128097534,0.9520353674888611,,0.9322495460510254,0.9240426421165466
luo,0.9621720910072327,0.9402391314506531,,0.8683186173439026,0.9235766132672628
sna,0.9244517683982849,0.9350467920303345,,0.907609760761261,0.9223694403966268
lug,0.9449543356895447,0.9406371116638184,,0.8814865946769714,0.9223593473434448
mos,0.9097742438316345,0.9557514190673828,,0.8965638279914856,0.920696496963501
hau,0.9241131544113159,0.933548092842102,,0.8627967834472656,0.9068193435668945
bbj,0.8525385856628418,0.9657070636749268,,0.8936487436294556,0.9039647976557413
bam,0.955639123916626,0.958299994468689,,0.7938556671142578,0.9025982618331909
xho,0.8929679989814758,0.891207754611969,,0.8956246376037598,0.8932667970657349
yor,0.8073819875717163,,,0.8697792291641235,0.8385806083679199
