layer,model,rank_type,language,cosine
1,afroxlmr,top5,luo,0.9960186183452606
1,afroxlmr,top5,kin,0.9957236349582672
1,afroxlmr,top5,twi,0.99571493268013
1,afroxlmr,top5,ibo,0.9950997084379196
1,afroxlmr,top5,zul,0.9945559650659561
1,afroxlmr,worst5,pcm,0.9865455329418182
1,afroxlmr,worst5,swa,0.986931249499321
1,afroxlmr,worst5,hau,0.9907176643610001
1,afroxlmr,worst5,fon,0.9910818487405777
1,afroxlmr,worst5,xho,0.9916671961545944
2,afroxlmr,top5,bam,0.9997780472040176
2,afroxlmr,top5,ibo,0.9997683763504028
2,afroxlmr,top5,zul,0.9997466653585434
2,afroxlmr,top5,hau,0.9997395426034927
2,afroxlmr,top5,yor,0.9996961355209351
2,afroxlmr,worst5,pcm,0.9974257349967957
2,afroxlmr,worst5,swa,0.9976512640714645
2,afroxlmr,worst5,luo,0.9992920905351639
2,afroxlmr,worst5,bbj,0.9994170963764191
2,afroxlmr,worst5,lug,0.999430924654007
3,afroxlmr,top5,ibo,0.9999876171350479
3,afroxlmr,top5,hau,0.9999865740537643
3,afroxlmr,top5,bam,0.9999863058328629
3,afroxlmr,top5,yor,0.9999845027923584
3,afroxlmr,top5,zul,0.9999834299087524
3,afroxlmr,worst5,pcm,0.999871551990509
3,afroxlmr,worst5,swa,0.9998888522386551
3,afroxlmr,worst5,luo,0.9998982846736908
3,afroxlmr,worst5,bbj,0.9999666213989258
3,afroxlmr,worst5,xho,0.9999696314334869
4,afroxlmr,top5,twi,0.9999987185001373
4,afroxlmr,top5,lug,0.9999980926513672
4,afroxlmr,top5,ibo,0.9999980181455612
4,afroxlmr,top5,kin,0.9999978840351105
4,afroxlmr,top5,bam,0.9999978095293045
4,afroxlmr,worst5,pcm,0.9999933987855911
4,afroxlmr,worst5,swa,0.999993771314621
4,afroxlmr,worst5,sna,0.9999953955411911
4,afroxlmr,worst5,bbj,0.999995693564415
4,afroxlmr,worst5,xho,0.9999958574771881
5,afroxlmr,top5,twi,0.999987930059433
5,afroxlmr,top5,nya,0.9999854415655136
5,afroxlmr,top5,luo,0.9999853670597076
5,afroxlmr,top5,ibo,0.9999834895133972
5,afroxlmr,top5,lug,0.9999807924032211
5,afroxlmr,worst5,hau,0.999960869550705
5,afroxlmr,worst5,pcm,0.9999691098928452
5,afroxlmr,worst5,wol,0.9999707192182541
5,afroxlmr,worst5,bam,0.999970942735672
5,afroxlmr,worst5,xho,0.9999709576368332
6,afroxlmr,top5,twi,0.9999995827674866
6,afroxlmr,top5,luo,0.9999995827674866
6,afroxlmr,top5,ibo,0.9999994933605194
6,afroxlmr,top5,nya,0.9999993741512299
6,afroxlmr,top5,kin,0.9999993294477463
6,afroxlmr,worst5,hau,0.9999987334012985
6,afroxlmr,worst5,pcm,0.9999989420175552
6,afroxlmr,worst5,xho,0.9999989569187164
6,afroxlmr,worst5,bam,0.9999989867210388
6,afroxlmr,worst5,wol,0.9999990165233612
7,afroxlmr,top5,twi,0.9999981075525284
7,afroxlmr,top5,tsn,0.9999980479478836
7,afroxlmr,top5,luo,0.999997928738594
7,afroxlmr,top5,ibo,0.9999977052211761
7,afroxlmr,top5,kin,0.999997615814209
7,afroxlmr,worst5,sna,0.999994769692421
7,afroxlmr,worst5,nya,0.9999957382678986
7,afroxlmr,worst5,fon,0.9999957531690598
7,afroxlmr,worst5,wol,0.9999957531690598
7,afroxlmr,worst5,yor,0.9999961853027344
8,afroxlmr,top5,luo,0.9996480345726013
8,afroxlmr,top5,twi,0.9995176394780477
8,afroxlmr,top5,kin,0.9994638760884603
8,afroxlmr,top5,swa,0.9993913571039835
8,afroxlmr,top5,bam,0.9993904829025269
8,afroxlmr,worst5,yor,0.9982782006263733
8,afroxlmr,worst5,xho,0.9983686010042826
8,afroxlmr,worst5,wol,0.9984209140141805
8,afroxlmr,worst5,mos,0.9985100030899048
8,afroxlmr,worst5,bbj,0.9986137350400289
9,afroxlmr,top5,luo,0.9981322089831034
9,afroxlmr,top5,lug,0.997836689154307
9,afroxlmr,top5,bam,0.9975077907244364
9,afroxlmr,top5,twi,0.9972044626871744
9,afroxlmr,top5,kin,0.995896597703298
9,afroxlmr,worst5,tsn,0.9810904065767924
9,afroxlmr,worst5,yor,0.9812954664230347
9,afroxlmr,worst5,ewe,0.9829962849617004
9,afroxlmr,worst5,bbj,0.9842451413472494
9,afroxlmr,worst5,mos,0.9853432575861613
10,afroxlmr,top5,lug,0.9997874895731608
10,afroxlmr,top5,bam,0.999193529287974
10,afroxlmr,top5,fon,0.9989274541536967
10,afroxlmr,top5,kin,0.9989058176676432
10,afroxlmr,top5,ibo,0.9988238414128622
10,afroxlmr,worst5,tsn,0.9963764349619547
10,afroxlmr,worst5,yor,0.9964280724525452
10,afroxlmr,worst5,ewe,0.9964697957038879
10,afroxlmr,worst5,swa,0.997117261091868
10,afroxlmr,worst5,zul,0.9971457322438558
11,afroxlmr,top5,ibo,0.9967567324638367
11,afroxlmr,top5,hau,0.9964663982391357
11,afroxlmr,top5,swa,0.9963873426119486
11,afroxlmr,top5,twi,0.9958332975705465
11,afroxlmr,top5,sna,0.9957383076349894
11,afroxlmr,worst5,mos,0.9867618481318156
11,afroxlmr,worst5,wol,0.9883324106534322
11,afroxlmr,worst5,xho,0.9893520077069601
11,afroxlmr,worst5,bbj,0.9897173841794332
11,afroxlmr,worst5,fon,0.9900550047556559
12,afroxlmr,top5,twi,0.9598168134689331
12,afroxlmr,top5,kin,0.9483407537142435
12,afroxlmr,top5,nya,0.9396793643633524
12,afroxlmr,top5,tsn,0.938786506652832
12,afroxlmr,top5,pcm,0.9375998576482137
12,afroxlmr,worst5,yor,0.8385806083679199
12,afroxlmr,worst5,xho,0.8932667970657349
12,afroxlmr,worst5,bam,0.9025982618331909
12,afroxlmr,worst5,bbj,0.9039647976557413
12,afroxlmr,worst5,hau,0.9068193435668945
