,PER,ORG,DATE,LOC,Mean
nya,0.9998809099197388,0.9998565316200256,,0.999835729598999,0.9998577237129211
sna,0.9996948838233948,0.9999032616615295,,0.999837338924408,0.9998118281364441
pcm,0.9998309016227722,0.9997019171714783,,0.9997802972793579,0.9997710386912028
swa,0.999817430973053,0.9997121095657349,,0.9997691512107849,0.9997662305831909
twi,0.9997965097427368,0.9997474551200867,,0.9997153282165527,0.9997530976931254
wol,0.9997979998588562,0.9996874928474426,,0.9997500777244568,0.9997451901435852
luo,0.9998297691345215,0.9994761943817139,,0.9998453259468079,0.999717096487681
lug,0.9999247789382935,0.9998446106910706,,0.999330997467041,0.999700129032135
ewe,0.9994772672653198,0.9997252821922302,,0.9995120167732239,0.9995715220769247
ibo,0.9993157982826233,0.9994610548019409,,0.9995772242546082,0.9994513591130575
yor,0.999549388885498,0.9996972680091858,,0.9990982413291931,0.999448299407959
bam,0.9993743300437927,0.9995272755622864,,0.9994192719459534,0.9994402925173441
mos,0.999752402305603,0.9997584819793701,,0.9986987709999084,0.9994032184282938
hau,0.9994248151779175,0.9997731447219849,,0.998909592628479,0.9993691841761271
bbj,0.9991887807846069,0.9994620084762573,,0.999260663986206,0.9993038177490234
kin,0.9994533061981201,0.9980207681655884,,0.9996271729469299,0.9990337491035461
fon,0.9972735047340393,0.999523937702179,,0.9993261694908142,0.9987078706423441
tsn,0.9997941851615906,0.9974814653396606,,0.9968148469924927,0.9980301658312479
xho,0.9970400929450989,0.9960929155349731,,0.999154269695282,0.997429092725118
zul,0.9935117959976196,0.9956547021865845,,0.9898274540901184,0.9929979840914408
