,LOC,PER,ORG,DATE,Mean
zul,0.999997615814209,0.9999988079071045,0.999998927116394,0.9999980330467224,0.9999983459711075
luo,0.9999975562095642,0.9999988675117493,0.9999978542327881,0.9999988079071045,0.9999982714653015
xho,0.9999976754188538,0.9999982118606567,0.9999985694885254,0.9999975562095642,0.9999980032444
ibo,0.9999982118606567,0.9999988675117493,0.9999960064888,0.999997615814209,0.9999976754188538
pcm,0.9999979138374329,0.999998927116394,0.9999982714653015,0.999994695186615,0.9999974519014359
bam,0.9999984502792358,0.9999983906745911,0.9999968409538269,0.9999949336051941,0.999997153878212
yor,0.9999942779541016,0.9999977350234985,0.9999983310699463,0.9999977946281433,0.9999970346689224
sna,0.999997615814209,0.9999983906745911,0.9999991655349731,0.9999927878379822,0.9999969899654388
kin,0.9999988079071045,0.9999974966049194,0.9999977350234985,0.9999938607215881,0.9999969750642776
tsn,0.9999983906745911,0.9999932646751404,0.9999979734420776,0.9999974370002747,0.9999967664480209
nya,0.9999979138374329,0.9999989867210388,0.9999970197677612,0.999993085861206,0.9999967515468597
wol,0.9999920725822449,0.9999983906745911,0.9999979734420776,0.9999977946281433,0.9999965578317642
twi,0.9999991059303284,0.9999979734420776,0.9999979734420776,0.9999905824661255,0.9999964088201523
swa,0.9999991059303284,0.9999983310699463,0.9999956488609314,0.9999924898147583,0.9999963939189911
lug,0.9999985694885254,0.9999997019767761,0.9999934434890747,0.9999930262565613,0.9999961853027344
bbj,0.9999979734420776,0.9999957084655762,0.9999973773956299,0.9999926686286926,0.9999959319829941
mos,0.9999985098838806,0.9999973177909851,0.9999988079071045,0.9999889731407166,0.9999959021806717
ewe,0.999997615814209,0.999998927116394,0.9999985694885254,0.9999852180480957,0.999995082616806
fon,0.9999971985816956,0.9999982714653015,0.9999961256980896,0.9999821186065674,0.9999934285879135
hau,0.9999980926513672,0.9999946355819702,0.9999961256980896,0.9999802112579346,0.9999922662973404
