,DATE,PER,ORG,LOC,Mean
luo,0.9630804729781202,0.9759765193845602,0.9829372562884567,0.9771597952465375,0.9747885109744187
kin,0.9658618211571934,0.9803660382920905,0.982913450408352,0.9694957818621373,0.9746592729299433
lug,0.9694934416443096,0.9678808268146909,0.9736204202909713,0.9808012170346794,0.9729489764461627
twi,0.9484038234846839,0.9847693755805778,0.9765222187839363,0.9789986303400562,0.9721735120473136
nya,0.9498636222141074,0.9901709797852108,0.9781723820222215,0.9648579222246025,0.9707662265615356
swa,0.9454438275875343,0.9755366491935659,0.9789386210279503,0.9751395057758918,0.9687646508962355
ibo,0.9666128386700695,0.9886847411765642,0.9826196502043627,0.9365431283815956,0.968615089608148
hau,0.9626842185872954,0.9879798376132453,0.9857275430771917,0.9324919666987467,0.9672208914941197
tsn,0.9664747694180555,0.9779340780625428,0.977302239896356,0.9459856496280784,0.9669241842512581
wol,0.9617723911734848,0.9846230706704101,0.9771904791703185,0.93202530560016,0.9639028116535933
zul,0.9631963843992745,0.9632443575364679,0.9766120229958009,0.9524199327119405,0.9638681744108709
sna,0.9653771126686115,0.9876860310089535,0.9562995090045125,0.9383812046298757,0.9619359643279883
bam,0.9636529088924565,0.9845372694085731,0.9396134718487981,0.9563053813115457,0.9610272578653434
ewe,0.9057593856964915,0.9799886401178637,0.9778651418549382,0.9671020807138064,0.957678812095775
mos,0.9488738339697209,0.9838099022716879,0.9711795025358593,0.9263093315066949,0.9575431425709907
xho,0.9623249249867193,0.9718426715735067,0.9631145190714153,0.920035942100744,0.9543295144330963
fon,0.9253378121492758,0.9821687861455378,0.9751888635795677,0.9243044408989486,0.9517499756933325
pcm,0.8800083107808457,0.9889643014589986,0.9474436630297712,0.9603944815422132,0.9442026892029572
yor,0.9393835692757165,0.9617881624840457,0.9751905361453254,0.8978583372163286,0.943555151280354
bbj,0.9020607683351719,0.9668553644783657,0.9642022788888843,0.8874565322132121,0.9301437359789084
