Language,Cosine_Similarity
lug,0.9654047
twi,0.9400675
kin,0.93989944
swa,0.93127525
ewe,0.9268219
luo,0.9246681
bam,0.91948307
ibo,0.9128417
nya,0.9117904
pcm,0.9102113
tsn,0.9074044
hau,0.87431693
mos,0.8741847
zul,0.8651351
sna,0.8615377
xho,0.85620534
wol,0.85293114
fon,0.8351051
bbj,0.8164049
yor,0.67964447
