,DATE,ORG,LOC,PER,Mean
lug,0.9880752655126344,0.9924163562430799,0.9937628268298133,0.9608913914692416,0.9837864600136923
nya,0.983771987410156,0.9915039362656459,0.9905257015774818,0.960991753964204,0.9816983448043719
sna,0.9892531062414729,0.9906836442545357,0.9895342832077912,0.9552548584638103,0.9811814730419025
kin,0.9866016684530831,0.9905004977398171,0.9931275592677146,0.9528056389418526,0.9807588411006168
hau,0.9874788336064787,0.9795857448477369,0.9810333767490954,0.9582409650090838,0.9765847300530986
xho,0.9910540126184041,0.9842398108437058,0.9860965318898314,0.9441537251327657,0.9763860201211768
zul,0.9820941400975597,0.9853994677483534,0.983295052166667,0.9547188250721089,0.9763768712711722
tsn,0.9870127050908594,0.9858290847137264,0.980544192340892,0.9514541446711547,0.9762100317041581
luo,0.9819112692851036,0.9858973530701671,0.9890141593164843,0.9479106799113314,0.9761833653957716
ibo,0.986551441033981,0.9760362436494611,0.9861769850579557,0.9541838154495303,0.9757371212977319
twi,0.9773446402086406,0.9862719486874393,0.9795150421431229,0.9549805163179543,0.9745280368392892
wol,0.9805250351698749,0.9764350210811915,0.9803082583126637,0.9556927118508511,0.9732402566036453
ewe,0.9784146813134844,0.9786528434743698,0.9735640900283196,0.9524596984900882,0.9707728283265655
bam,0.9825253480379101,0.9706373824186469,0.9720107331062127,0.9558487596015276,0.9702555557910743
mos,0.9705761002527445,0.980808864238438,0.9746084405424097,0.9525681056956717,0.9696403776823159
swa,0.9707387495319107,0.9773927351990345,0.9738353724063895,0.9484327575926843,0.9675999036825047
yor,0.9641536349400349,0.9737565009757327,0.9630949897723333,0.9457172373444288,0.9616805907581324
bbj,0.9670718774022254,0.9576693297459264,0.9572430994149056,0.9525597427055718,0.9586360123171573
fon,0.9503347614918363,0.9641406492320437,0.967459301509215,0.9426832796096731,0.956154497960692
pcm,0.9484501434128335,0.9688127057748822,0.9672879229883012,0.9356910022985294,0.9550604436186365
