,DATE,ORG,LOC,PER,Mean
lug,0.9881022537574686,0.9873297912055301,0.9932607730698931,0.9642701295486494,0.9832407368953854
nya,0.9857681507253743,0.9911655586491229,0.992656184022703,0.9627074540764757,0.9830743368684189
kin,0.9888895234593373,0.989550183382006,0.9938017847664996,0.9573393556543912,0.9823952118155586
sna,0.9906751273156945,0.9883780196910212,0.9901186952887132,0.9577030251791333,0.9817187168686405
xho,0.9909383519440117,0.9835388781333525,0.9868941920705578,0.9442254184970723,0.9763992101612485
luo,0.9804914347216452,0.9824971490767024,0.9886751051512852,0.950725256176619,0.9755972362815629
zul,0.9821171723050627,0.9831082209141725,0.9803112277899154,0.9565581347986066,0.9755236889519393
tsn,0.9858690802288966,0.9848157356548224,0.9779858015415245,0.9521979829640578,0.9752171500973253
hau,0.983821543594639,0.9785253018169096,0.9777858278786452,0.9553817695531376,0.9738786107108328
wol,0.9712126699541903,0.9780049460809839,0.9788638955802784,0.9535542379291507,0.9704089373861509
swa,0.9734344460039331,0.9767404060444017,0.9771357844782299,0.9528380289245947,0.9700371663627898
twi,0.9702051970184767,0.9811400522067611,0.973281323111006,0.951603308101336,0.969057470109395
ibo,0.9704313397550429,0.9603178897467302,0.9823137314848138,0.9580755457542154,0.9677846266852006
bam,0.9806045248128302,0.9605312402102166,0.9668561888918472,0.9519331475222959,0.9649812753592975
ewe,0.9720449975907989,0.9705586526485933,0.9729709731295859,0.9401622205623518,0.9639342109828325
mos,0.96121831038189,0.9748142612423649,0.9663691289672318,0.9446928670837217,0.9617736419188021
yor,0.9501791354123073,0.9630290716640086,0.9511622296134778,0.938664895739304,0.9507588331072745
pcm,0.9278092679650478,0.9435285538007392,0.9573801148219233,0.9316123177664946,0.9400825635885512
fon,0.8602974900837452,0.930104532624047,0.9398221505231563,0.9279066032439268,0.9145326941187188
bbj,0.9134276963890451,0.9137036063663185,0.8867013914858671,0.9320073331873644,0.9114600068571488
