,ORG,LOC,DATE,PER,Mean
kin,0.983945732985171,0.9799213007121979,0.9806928846912808,0.9109866190935958,0.9638866343705613
nya,0.9847243335668697,0.9693524290650765,0.9771172384327497,0.9165219735574263,0.9619289936555305
lug,0.9745428344323681,0.9805015699748489,0.9771050346481599,0.9099025926653168,0.9605130079301734
sna,0.9833917773930307,0.9598111650811552,0.9884938441203901,0.9073335150189963,0.959757575403393
twi,0.9845377236153224,0.9711793455081797,0.9712249608279547,0.9090622400054454,0.9590010674892255
luo,0.9802587173298047,0.9736290024575295,0.9675348319236564,0.9030186694579998,0.9561103052922475
ibo,0.9708467807675043,0.968978794502544,0.9813961344738865,0.9023600867146055,0.9558954491146351
swa,0.9777367360796161,0.9666542000024445,0.9569422539738707,0.9092717486494404,0.9526512346763429
zul,0.9752032032882857,0.9497248111679587,0.9736824985706013,0.907015926365436,0.9514066098480705
tsn,0.9732925933994648,0.9440913797686196,0.9786298307334212,0.9095450270369237,0.9513897077346074
hau,0.9759650325962009,0.9474278990817322,0.9759317334421791,0.9059500685611167,0.9513186834203072
xho,0.9676909769868768,0.9440073456044307,0.9897220569132688,0.9018624632526231,0.9508207106892999
wol,0.9718294292941777,0.9445426630514853,0.967872263021432,0.9114425259930309,0.9489217203400315
bam,0.9522646118241376,0.9583147245321384,0.9668922780244408,0.8978255079631493,0.9438242805859666
mos,0.974565350873071,0.9493385752278801,0.9470240857645251,0.8997550109263684,0.9426707556979612
ewe,0.9745302555452767,0.9498074323658645,0.9445359563985849,0.8874255497578525,0.9390747985168947
pcm,0.9672184353802796,0.959650157466821,0.9126687126582669,0.9093211462331476,0.9372146129346288
fon,0.9626231162109231,0.9399154140387224,0.9263622636072835,0.8844298372772158,0.9283326577835361
yor,0.9702739027751206,0.9097717110626681,0.9413499195324275,0.8892666662408073,0.927665549902756
bbj,0.9371108778552997,0.8955230959213565,0.9302905921742985,0.9001067430697414,0.915757827255174
