,ORG,LOC,DATE,PER,Mean
lug,0.8934996211009859,0.926915317026064,0.9247996895821894,0.6300331702024428,0.8438119494779205
kin,0.9001909928179651,0.9127393948904088,0.9283594451737619,0.6313481404917656,0.8431594933434754
nya,0.9203337728042011,0.8922591046241278,0.9008490007958467,0.6553209594403788,0.8421907094161386
sna,0.8947607054100715,0.8438696178734119,0.934346903428,0.635659926896753,0.8271592884020591
twi,0.8985067861342924,0.8670711140585433,0.8703650550763232,0.6312777129303808,0.8168051670498849
luo,0.883455463519749,0.8851611771606361,0.8595998684064268,0.607978056052156,0.809048641284742
swa,0.8893052349809285,0.865518422225593,0.8368248819632529,0.6265908455919588,0.8045598461904334
xho,0.8284436244644755,0.7903979771685594,0.9459410557700413,0.5972858405203919,0.790517124480867
ibo,0.8135607242585188,0.8548716291218467,0.8914244998988153,0.5988584523647954,0.7896788264109941
zul,0.847899573757068,0.7940597961669285,0.8796188847318697,0.6108436151733443,0.7831054674573026
tsn,0.8660015065955776,0.7423177588491302,0.9047883194808755,0.6163131661244244,0.7823551877625019
hau,0.8744255173691895,0.7699638426603211,0.8737968765150539,0.6111463138003025,0.7823331375862167
wol,0.84936439092475,0.7698152522192594,0.8333233353208478,0.6242253755317102,0.7691820884991419
bam,0.7849011113321069,0.8348574661037144,0.8423358831484837,0.5789268069766582,0.7602553168902408
ewe,0.8377872816718428,0.8032123087116122,0.7773229736835634,0.5464858154143961,0.7412020948703536
mos,0.8430184030449436,0.7641407378844658,0.7418411471027646,0.579419280534589,0.7321048921416907
pcm,0.8107650025357439,0.8125383909059513,0.6587274982691392,0.6190240426144178,0.725263733581313
fon,0.7891084604647118,0.7473610054036058,0.7063026463872891,0.5298163784478712,0.6931471226758694
yor,0.7866847745698046,0.6268967791570522,0.7325945245536298,0.5391941304778632,0.6713425521895875
bbj,0.6838494262832682,0.6080423059490172,0.7207820679218326,0.5886043576936186,0.6503195394619341
