,PER,ORG,DATE,LOC,Mean
twi,0.6762125185565776,0.9402672155629966,0.9178516580509853,0.8998484910960334,0.8585449708166482
sna,0.6800241867345405,0.9133079959906861,0.942426709119163,0.8865248467701045,0.8555709346536235
luo,0.7019306581503453,0.9150293265619522,0.8870281419660752,0.917729491615655,0.8554294045735069
ibo,0.677978784610922,0.8985303434674381,0.9561975526576644,0.8583588349323871,0.8477663789171029
nya,0.6495609439918042,0.9277119349718695,0.9014899228319913,0.9066925226234194,0.8463638311047711
tsn,0.6638027087636998,0.9217346736197356,0.9372681343268489,0.8439906547249051,0.8416990428587974
lug,0.6773935164955508,0.87790568544271,0.8991357378191429,0.9011144641670465,0.8388873509811126
xho,0.6698855660300423,0.8900630348579496,0.9267450951419347,0.8645476722246668,0.8378103420636485
ewe,0.6897187069951122,0.9076115848001556,0.878469287048833,0.8741687125493035,0.8374920728483511
mos,0.6955935779406037,0.9029896724975984,0.8910880825150596,0.8591638419321009,0.8372087937213407
zul,0.642461221311326,0.9121485748554944,0.903007974655757,0.8860634053606016,0.8359202940457947
kin,0.6078883165283759,0.9055902671986542,0.9267350387928256,0.9030860451392775,0.8358249169147833
wol,0.6579993571725702,0.8924658512452359,0.8960622726832174,0.8449257029919632,0.8228632960232467
yor,0.6438941482600752,0.9150110050638925,0.8849462622674118,0.7981518190114667,0.8105008086507115
bbj,0.6569718426579058,0.8783414439721344,0.8376141155803692,0.8143221614409502,0.7968123909128398
swa,0.6538510640702199,0.8443892178677771,0.8123324822804373,0.8661894643336577,0.794190557138023
fon,0.6702019646462624,0.8760980208508559,0.8245993085753763,0.7992477654885123,0.7925367648902517
bam,0.6221307789987472,0.8151440223393316,0.8762671678668038,0.8501987347375366,0.7909351759856049
pcm,0.687374884595901,0.8491237600054409,0.74781708390711,0.85380376703735,0.7845298738864506
hau,0.6711637842975777,0.876090872415732,0.7429226921363832,0.80131649299327,0.7728734604607408
