,DATE,PER,ORG,LOC,Mean
lug,0.892572765884632,0.9903368359731125,0.9420079089600867,0.9694172023059803,0.9485836782809529
luo,0.903218791150285,0.9746321414551408,0.9666016480429304,0.9290640570101024,0.9433791594146146
kin,0.91108726610031,0.9546403854333501,0.9605163108288092,0.9420874996514426,0.9420828655034779
twi,0.8835568576347048,0.9717847859941893,0.9733862133263098,0.9268403362490275,0.9388920483010579
ibo,0.9352956113380663,0.9607389124787961,0.9574916594625824,0.8926496769810555,0.936543965065125
swa,0.871575605113196,0.9628956281221798,0.9631602219994243,0.9458823771034564,0.935878458084564
sna,0.956170672585739,0.9441313124263544,0.9463315255747919,0.8365306405888402,0.9207910377939315
nya,0.8846908085408293,0.9565993695619399,0.965941528628843,0.875185376011025,0.9206042706856593
tsn,0.8959070995683883,0.9513552238622311,0.9589159192785899,0.8134545653464743,0.9049082020139209
ewe,0.7750224074816673,0.96106471230854,0.9540626257157153,0.9252938111807283,0.9038608891716627
zul,0.9119749215107861,0.9112590777980886,0.9428136741254342,0.8465956454432274,0.903160829719384
hau,0.9223050547523312,0.958727422086638,0.9424284212851086,0.7830656765226605,0.9016316436616845
wol,0.9098062239588247,0.9484939574678934,0.9500272554767697,0.7846481747402246,0.8982439029109281
bam,0.8559683517183633,0.9528122533136639,0.903949900319097,0.8596820962098907,0.8931031503902537
pcm,0.7063476165977751,0.9732198722354525,0.9430701558321176,0.9336969228442972,0.8890836418774106
xho,0.9593698281397578,0.9232358249176308,0.9062735881314196,0.7602223817362245,0.8872754057312582
fon,0.8385240481618174,0.9521692896081275,0.9486295308852104,0.803046025661958,0.8855922235792784
mos,0.7948626126097676,0.9527260819980794,0.9439197978000756,0.8007665370530107,0.8730687573652334
bbj,0.7966917197785106,0.9664367980773567,0.8721068980029819,0.6596629576560212,0.8237245933787176
yor,0.8226890671416376,0.8518256928584733,0.9093236138147771,0.6242234723027917,0.8020154615294199
