,PER,LOC,ORG,DATE,Mean
kin,0.9875815235663766,0.9864629380556232,0.9947821970817834,0.9917046705385318,0.9901328323105787
twi,0.9922973033572495,0.9833850235050263,0.9941248317196886,0.9899056277168478,0.989928196574703
lug,0.9961095027303383,0.9868682243042608,0.9845999776978795,0.9881710650245692,0.988937192439262
luo,0.9906800202480124,0.9838372037870461,0.9944113649692348,0.9867642789114676,0.9889232169789403
nya,0.9928590004202958,0.9778823978570843,0.9959380253790248,0.9841456740417311,0.9877062744245341
tsn,0.988618220619126,0.9772589232963038,0.991412096974665,0.9915754025770288,0.9872161608667809
ewe,0.9935250777321438,0.9780490994018242,0.994547354085178,0.9820004740959061,0.987030501328763
zul,0.990859844366311,0.9731597052392286,0.9933792184087299,0.9897559302744344,0.986788674572176
ibo,0.9944343987951778,0.9673528191479581,0.9909312224832195,0.99401053281539,0.9866822433104363
sna,0.9925601515787901,0.9716466397226692,0.9901610549955434,0.9914761962591692,0.986461010639043
xho,0.9914970706903424,0.9689238574839281,0.9915519900790881,0.9931973628341028,0.9862925702718652
wol,0.9934845913896019,0.9666131308314638,0.9926511631557774,0.9891646751950104,0.9854783901429633
swa,0.9911839547075613,0.991545296999509,0.9845848632935861,0.9715893120818944,0.9847258567706376
mos,0.9936276854809202,0.9638642184983274,0.9925243253087063,0.9886172477592575,0.9846583692618028
yor,0.98403078592912,0.9638469177304154,0.993801883497266,0.9868983817321363,0.9821444922222343
bbj,0.9943612156604994,0.9566747043035004,0.9911004018652267,0.9822739333356751,0.9811025637912254
bam,0.9914216532938309,0.9701479061288046,0.9800202628173738,0.9821885368726726,0.9809445897781706
pcm,0.9942318653246025,0.9831080539927067,0.9811296380826029,0.9635697762417006,0.9805098334104032
hau,0.9927855227718272,0.9631011158473568,0.9900738286496414,0.9737723074499737,0.9799331936796998
fon,0.993613813338344,0.9588483673985775,0.9887975708138421,0.976428039056744,0.9794219476518768
