layer,model,rank_type,language,pearson
2,xlmr,top5,luo,0.9593226916764785
2,xlmr,top5,ewe,0.9570758517645472
2,xlmr,top5,twi,0.9560021075076107
2,xlmr,top5,tsn,0.9553691598388774
2,xlmr,top5,sna,0.9553021678747071
2,xlmr,worst5,hau,0.9407629223800142
2,xlmr,worst5,bam,0.9418437772015823
2,xlmr,worst5,fon,0.9435505975437044
2,xlmr,worst5,bbj,0.9448073467213046
2,xlmr,worst5,mos,0.9467592514800649
3,xlmr,top5,luo,0.969650334117925
3,xlmr,top5,ewe,0.9688745276432932
3,xlmr,top5,twi,0.9674233720144643
3,xlmr,top5,tsn,0.9670528591132923
3,xlmr,top5,sna,0.9666334087476315
3,xlmr,worst5,hau,0.9550023218630941
3,xlmr,worst5,bam,0.9578433491237716
3,xlmr,worst5,fon,0.9585170378839369
3,xlmr,worst5,bbj,0.9594556798472171
3,xlmr,worst5,pcm,0.9610658719239781
10,xlmr,top5,twi,0.9757445425164979
10,xlmr,top5,luo,0.9739257698140715
10,xlmr,top5,ewe,0.9725886331293283
10,xlmr,top5,sna,0.9721663130103128
10,xlmr,top5,ibo,0.9717421587594073
10,xlmr,worst5,bam,0.9622601714493194
10,xlmr,worst5,pcm,0.9636661813322689
10,xlmr,worst5,hau,0.9642727322556661
10,xlmr,worst5,bbj,0.9647996994275122
10,xlmr,worst5,nya,0.9654488885478131
12,xlmr,top5,twi,0.9975985616868649
12,xlmr,top5,luo,0.997537668733677
12,xlmr,top5,sna,0.9974348283303245
12,xlmr,top5,xho,0.9973225027783835
12,xlmr,top5,yor,0.997292475037445
12,xlmr,worst5,nya,0.9964927486066395
12,xlmr,worst5,bam,0.9967348961488935
12,xlmr,worst5,pcm,0.9968617239559538
12,xlmr,worst5,hau,0.9969466863933819
12,xlmr,worst5,zul,0.9970076398064244
