,PER,LOC,ORG,DATE,SWD_mean
bam,0.006801393598834693,0.007854254508856684,0.007873350544741697,0.006128805865046161,0.007164451129369809
bbj,0.005203960495691717,0.010695508812204935,0.0064194748233603605,0.0071587121583434055,0.0073694140724001045
ewe,0.006432015982227313,0.007343687766478979,0.007514595846259908,0.008108957065815048,0.007349814165195312
fon,0.0062577099897680455,0.008712601410479692,0.007059843881052075,0.00835058442908121,0.007595184927595255
hau,0.0070186166062740085,0.011304005118290661,0.008438820213086728,0.01075496588327951,0.009379101955232727
ibo,0.005156677383638453,0.010276893325681158,0.006372411849497439,0.004777584915245825,0.006645891868515719
kin,0.006115667318681517,0.00869241759119177,0.006251394145692757,0.004479148880363937,0.006384656983982495
lug,0.005936408035267959,0.0066434891068638535,0.009106714871450095,0.005590129330812488,0.006819185336098599
luo,0.006463395781793224,0.007938495545658952,0.006478896147655178,0.005926141307099897,0.006701732195551813
mos,0.005892504853363789,0.009379627927046386,0.006807637969814095,0.008245566070854693,0.007581334205269741
nya,0.005017465687160438,0.009746511187586293,0.007224845425298554,0.007968988478296524,0.007489452694585452
pcm,0.006032947880157735,0.007495333267343085,0.010284899246471468,0.010483892109732551,0.00857426812592621
sna,0.0069313837548179436,0.011037663903607609,0.010483198675501626,0.005673408912116429,0.008531413811510902
swa,0.00558631332251025,0.0060976982081228925,0.010359777222674893,0.009823522146689356,0.007966827724999348
tsn,0.006776106987672392,0.00814670505678805,0.007236809375172015,0.005875784465843026,0.007008851471368871
twi,0.005779112019354216,0.0071188865822477965,0.006920958880527905,0.006526342176130129,0.006586324914565012
wol,0.005681291982909897,0.011504301080094592,0.006818878756803315,0.005107782823415619,0.007278063660805856
xho,0.006825417334312078,0.009155531050055288,0.007214842731173121,0.0070971130949146755,0.007573226052613791
yor,0.006540261211284815,0.010758402174815274,0.008333302696883038,0.006221666167675721,0.007963408062664712
zul,0.006365923071371071,0.008690332277183188,0.006906636288931622,0.005547277026835218,0.006877542166080275
