,LOC,PER,ORG,DATE
bam,0.9752393960952759,,0.9589651823043823,
bbj,0.935242772102356,0.9548615217208862,0.9711074829101562,
ewe,,0.9525976181030273,0.9778441190719604,
fon,0.9618234634399414,0.9472847580909729,0.9828853011131287,
hau,0.9590376019477844,0.9590674638748169,0.9762864708900452,
ibo,0.9720639586448669,,0.9735478758811951,
kin,0.9614320397377014,0.9664766788482666,0.9794521331787109,
lug,,0.9414646625518799,0.977452278137207,
luo,,0.9660327434539795,0.9701727032661438,
mos,0.954035758972168,0.9372637867927551,0.976650059223175,
nya,0.9575750231742859,0.9550131559371948,0.9690434336662292,
pcm,0.9793913960456848,0.956834614276886,0.9219773411750793,
sna,0.9698644280433655,0.9615914225578308,0.9650611877441406,
swa,0.9739218950271606,0.9512035846710205,0.9635013341903687,
tsn,0.9582996368408203,,0.9729515314102173,
twi,0.9667330980300903,0.9643926620483398,0.9829922318458557,
wol,0.9534286260604858,0.966954231262207,0.9632850289344788,
xho,0.9517514705657959,0.9550509452819824,,
yor,0.9159857630729675,,0.972871720790863,
zul,0.9497633576393127,0.9660964012145996,,
