,LOC,PER,DATE,ORG,Mean
lug,0.9999960355440127,0.9999936435231304,0.9999983289698792,0.9999930150882551,0.9999952557813193
sna,0.9999973927948166,0.9999909305690518,0.99999610132165,0.9999965898724017,0.99999525363948
kin,0.999996657189404,0.9999937386353459,0.9999958145852316,0.999994368968047,0.999995144844507
nya,0.9999963466196431,0.9999940962056615,0.9999954212353324,0.9999934206806804,0.9999948211853293
zul,0.9999952571906453,0.9999920197124836,0.9999966414291037,0.9999950192951397,0.9999947344068432
xho,0.9999974672776649,0.9999881185378142,0.9999962339989081,0.9999956964669873,0.9999943790703436
mos,0.9999947564278014,0.9999914186497597,0.999994289814913,0.9999910942659451,0.9999928897896049
wol,0.9999929684251083,0.9999885475460099,0.999995909661752,0.9999938277673118,0.9999928133500455
yor,0.999993998177537,0.9999923678355046,0.9999902030704212,0.9999945086912557,0.9999927694436797
bbj,0.9999937720827013,0.999992396261386,0.9999888950029006,0.9999942507781949,0.9999923285312957
hau,0.9999915703691316,0.9999930386924202,0.9999884624141707,0.9999937402717842,0.9999917029368767
luo,0.9999936406047295,0.9999895952459834,0.9999949807449349,0.9999861304495119,0.9999910867612899
bam,0.9999936562009939,0.9999893456050752,0.9999902264197609,0.9999907904262184,0.999991004663012
tsn,0.9999912592723417,0.9999928772231983,0.9999941437528339,0.9999851044444924,0.9999908461732165
twi,0.9999920711661399,0.999987662958339,0.9999926835037981,0.9999908948498485,0.9999908281195313
ibo,0.9999952840900348,0.9999910459888218,0.9999957213448206,0.9999758264782397,0.9999894694754792
ewe,0.9999908860625116,0.9999876415229985,0.9999878760019727,0.9999884445316782,0.9999887120297902
fon,0.9999917762337276,0.9999867619286504,0.9999811933206205,0.9999903681918889,0.9999875249187219
swa,0.9999896881799892,0.999986911620786,0.9999821946144072,0.999982153591592,0.9999852370016936
pcm,0.9999840412851337,0.9999856614900158,0.9999660506103794,0.9999738261158537,0.9999773948753456
