,LOC,PER,DATE,ORG,Mean
kin,0.9999971493419568,0.9999840471183594,0.9999960044643784,0.9999943399947084,0.9999928852298507
tsn,0.9999944105743629,0.9999866109977303,0.9999936525276863,0.9999944304218575,0.9999922761304092
nya,0.9999947039618428,0.9999827943672288,0.9999950073031905,0.999996481815218,0.99999224686187
luo,0.9999940904247665,0.999983092805041,0.9999937778458844,0.9999939918671717,0.999991238235716
zul,0.9999931988956418,0.999980376797037,0.999991566293113,0.9999957953451825,0.9999902343327435
lug,0.9999975489762168,0.9999836541694991,0.9999969332515827,0.9999808481771199,0.9999897461436046
sna,0.9999926861497083,0.9999740658249913,0.9999940670130805,0.9999978693479428,0.9999896720839307
xho,0.9999936239767154,0.9999714844897846,0.9999946247879118,0.9999957462020992,0.9999888698641277
mos,0.9999870263759794,0.9999746719416065,0.9999915456609351,0.9999947181725952,0.9999869905377791
ewe,0.9999908135583407,0.99997022831827,0.99999135046176,0.9999945746912433,0.9999867417574035
wol,0.9999873117982717,0.9999704955005798,0.9999943154112447,0.999994727350732,0.9999867125152071
bbj,0.9999866342177186,0.9999804903642596,0.999988570013799,0.9999895954147484,0.9999863225026314
twi,0.9999894083067911,0.9999788120127051,0.9999776934327211,0.999995718595878,0.9999854080870239
swa,0.9999914318255929,0.9999841639514957,0.999978762046224,0.9999866282841359,0.9999852465268622
pcm,0.9999868703965319,0.9999815576550359,0.9999869788323339,0.9999854491954617,0.9999852140198409
yor,0.9999860542495131,0.9999750340922983,0.999983674817279,0.9999940439148726,0.9999847017684909
ibo,0.9999813997260875,0.9999748390015837,0.9999872214878736,0.9999890687744989,0.9999831322475109
hau,0.9999896448913168,0.999985237327415,0.9999569677143807,0.9999948007175307,0.9999816626626608
fon,0.9999807132521329,0.9999722963553341,0.9999700453115585,0.9999837748379579,0.9999767074392458
bam,0.999974718828589,0.9999680851352056,0.9999854711166117,0.9999776934542173,0.9999764921336558
