,LOC,ORG,PER,DATE,Mean
kin,0.8212727308273315,0.8877769112586975,0.6131906509399414,,0.8488685514312238
twi,0.8332507014274597,0.8702952265739441,0.6461668610572815,,0.8469540709629655
lug,0.8327303528785706,0.8643988370895386,0.6646063327789307,,0.844253073213622
nya,0.8201408982276917,0.844894528388977,0.6855055689811707,,0.8290721161756665
luo,0.8344838619232178,0.8072330951690674,0.6427645087242126,,0.8166844011284411
sna,0.8080417513847351,0.8230862617492676,0.6251869201660156,,0.8111020436044782
zul,0.7798773646354675,0.8454669713973999,0.6572889685630798,,0.8090303742792457
ibo,0.8098477125167847,0.7968908548355103,0.6191907525062561,,0.7990525993518531
swa,0.7938722968101501,0.7999330759048462,0.6416841745376587,,0.7932647524867207
tsn,0.7664360404014587,0.8256751298904419,0.6210476756095886,,0.7919538372661918
hau,0.7404753565788269,0.8356060981750488,0.6483278274536133,,0.784766206284985
xho,0.7545688152313232,0.8146104216575623,0.6032204627990723,,0.7803387788590044
mos,0.7402836680412292,0.8083446025848389,0.5831756591796875,,0.7698343272786587
ewe,0.7621763348579407,0.7676637172698975,0.6009083986282349,,0.7610760035458952
bam,0.7967076301574707,0.7229135632514954,0.6044765710830688,,0.7561699554789811
fon,0.7404067516326904,0.7465201616287231,0.5651692152023315,,0.7392846853472292
wol,0.6784275770187378,0.7927886247634888,0.6270561218261719,,0.7330639138817787
pcm,0.7322834730148315,0.7137839198112488,0.6217163801193237,,0.7206590718124062
bbj,0.6421342492103577,0.7256986498832703,0.5667371153831482,,0.681170058902353
yor,0.6164320707321167,0.724281907081604,0.5050193071365356,,0.6664818869903684
