,PER,LOC,ORG,DATE,SWD_mean
bam,0.00642859906929516,0.01108251530877169,0.008955362136475742,,0.008822158838180863
bbj,0.006012366146023851,0.009871377946183202,0.0057650321300570795,,0.007216258740754711
ewe,0.005965086091237026,0.0078404019059235,0.004763691535117687,,0.006189726510759404
fon,0.006907418000537291,0.008981222391412302,0.005898544138290163,,0.007262394843413252
hau,0.005985034490095131,0.011188686379682622,0.007495797853607655,,0.008223172907795137
ibo,0.005534180327231297,0.00960898298308166,0.00501816032874558,,0.006720441213019512
kin,0.006759588351997081,0.006303303762251744,0.004480507243897591,,0.005847799786048806
lug,0.006492875006188115,0.00609951885371629,0.008025513012398733,,0.006872635624101046
luo,0.007172544259447022,0.006966773858948727,0.005601960805961426,,0.006580426308119058
mos,0.006358528583859879,0.00820886006749788,0.005183390839192725,,0.006583593163516828
nya,0.007236256615669845,0.00900893638481648,0.0055996130486164475,,0.00728160201636759
pcm,0.006136813461580459,0.007399242961128039,0.007478476266442158,,0.007004844229716885
sna,0.006045286400876648,0.010132866214007663,0.006003896300171618,,0.007394016305018643
swa,0.006856508331566147,0.00518289566389285,0.007626020467796479,,0.0065551414877518255
tsn,0.006528941562010004,0.0083104841023669,0.006161187069210428,,0.007000204244529111
twi,0.005891552136745304,0.006331597644020803,0.004001080182206351,,0.0054080766543241525
wol,0.005282209667939242,0.010790749468469585,0.005538222710129048,,0.007203727282179291
xho,0.007650547102912242,0.008501112231897423,0.006101204561218765,,0.007417621298676143
yor,0.006365920493408339,0.010776816734505701,0.005287713237066782,,0.007476816821660274
zul,0.006183546995089273,0.009395025469530083,0.00534571507387227,,0.006974762512830542
