,ORG,PER,DATE,LOC
bam,0.9169701337814331,0.9274867177009583,,0.9630436301231384
bbj,0.9617632031440735,0.9284624457359314,,0.9107903242111206
ewe,0.9653315544128418,0.9201550483703613,,0.9454169869422913
fon,0.967035710811615,0.9140171408653259,,0.9393834471702576
hau,0.97151780128479,0.9261220693588257,,0.9363767504692078
ibo,0.9766866564750671,0.9289690852165222,,0.9568069577217102
kin,0.9763325452804565,0.9385586977005005,,0.9631083607673645
lug,0.9617209434509277,0.9282920956611633,,0.9454613924026489
luo,0.978054404258728,0.9334586262702942,,0.9633403420448303
mos,0.9742664098739624,0.9010112285614014,,0.9442899227142334
nya,0.9694719910621643,0.9393966197967529,,0.9411859512329102
pcm,0.9308733344078064,0.9235754013061523,,0.9538450241088867
sna,0.9695914387702942,0.9319410920143127,,0.9455175399780273
swa,0.9659149050712585,0.9263510704040527,,0.954618513584137
tsn,0.9596141576766968,0.9314526319503784,,0.9528958797454834
twi,0.9841722846031189,0.9374263286590576,,0.9534069299697876
wol,0.9618101119995117,0.9388515949249268,,0.9312651753425598
xho,0.9588291049003601,0.91074538230896,,0.9241055846214294
yor,0.9645800590515137,0.899888277053833,,0.9102790355682373
zul,0.9691045880317688,0.9386085271835327,,0.9560027122497559
