,ORG,PER,DATE,LOC
bam,0.9101879596710205,0.8716901540756226,0.9297839403152466,0.9294133186340332
bbj,0.9163807034492493,0.8806374073028564,0.8668103218078613,0.8322486281394958
ewe,0.9434918761253357,0.8772743344306946,0.8051812648773193,0.9402297735214233
fon,0.9369500875473022,0.8672786951065063,0.9143626093864441,0.8732917308807373
hau,0.9514542818069458,0.8794418573379517,0.9638298153877258,0.884347677230835
ibo,0.9590318202972412,0.8798758387565613,0.9749318957328796,0.8820643424987793
kin,0.9632154703140259,0.8738726377487183,0.9496492743492126,0.9709572792053223
lug,0.9397077560424805,0.8834269642829895,0.8933204412460327,0.9663281440734863
luo,0.9585027098655701,0.8837971091270447,0.958756685256958,0.954898476600647
mos,0.9511176943778992,0.8705966472625732,0.864331066608429,0.8973806500434875
nya,0.9557988047599792,0.8893467783927917,0.9375711679458618,0.9505557417869568
pcm,0.936317503452301,0.8915478587150574,0.8073470592498779,0.9521095752716064
sna,0.9535399079322815,0.882911205291748,0.9768744111061096,0.8752081394195557
swa,0.92821204662323,0.8761560320854187,0.908354640007019,0.9734287858009338
tsn,0.9359227418899536,0.885294497013092,0.9638113975524902,0.9347192645072937
twi,0.972564160823822,0.8947124481201172,0.9416053891181946,0.9581031799316406
wol,0.941953718662262,0.8919677734375,0.9393694996833801,0.9016711711883545
xho,0.9317643046379089,0.884606122970581,0.9773585796356201,0.8571227788925171
yor,0.934238076210022,0.8120108842849731,0.8799879550933838,0.8180662989616394
zul,0.949419379234314,0.8836885094642639,0.9677489995956421,0.9129119515419006
