,DATE,PER,LOC,ORG,Mean
lug,0.9999618865221688,0.9999889429449588,0.9999586601192335,0.9999695766613013,0.9999697665619156
sna,0.9999634208685487,0.9999631260149434,0.9999695548640639,0.9999809329740403,0.999969258680399
kin,0.9999218268869348,0.9999782859432792,0.9999624923936478,0.9999754896120021,0.9999595237089659
hau,0.9999403422773991,0.9999796750779884,0.9999645109179848,0.9999509297834756,0.999958864514212
nya,0.9999173346391153,0.9999760227425019,0.9999678776983781,0.9999642551397785,0.9999563725549434
xho,0.9999741600789064,0.999903423373583,0.9999585017817669,0.9999618840997795,0.9999494923335089
ibo,0.9999443679152802,0.9999777929782894,0.999936329710205,0.9999183462445833,0.9999442092120895
wol,0.9999033028727702,0.9999638745035393,0.9999335531754975,0.999972584488994,0.9999433287602002
twi,0.9999010305563021,0.9999581721768152,0.9999341395380262,0.9999722397864599,0.9999413955144008
zul,0.999920854103238,0.9999326875808596,0.9999297836399399,0.9999805501583691,0.9999409688706017
bam,0.9999016126180849,0.9999667573988036,0.9999316348742231,0.9999635325070372,0.9999408843495372
luo,0.9999234626526762,0.9999293245347777,0.9999599443779317,0.9999374605341697,0.9999375480248888
swa,0.9999068355238645,0.9999536633549542,0.999932830874227,0.9999368713167649,0.9999325502674526
mos,0.9999180135701908,0.9999502481279694,0.9998947680559797,0.9999595706269109,0.9999306500952627
tsn,0.999941529663807,0.9999387049971771,0.9998595499262182,0.9999415952262131,0.9999203449533538
ewe,0.9998326421563332,0.9999451990384238,0.999879360667724,0.9999437322365147,0.9999002335247489
fon,0.9998211896456628,0.9999215730766106,0.9998693680260419,0.9999599252625985,0.9998930140027285
yor,0.9998628644973954,0.999870944268405,0.9998555362729598,0.999918642192706,0.9998769968078665
bbj,0.9997420273380405,0.9999596669030928,0.9998936421935131,0.9999036441653093,0.999874745149989
pcm,0.9997173978811521,0.9999492798678846,0.999867741377632,0.9998843958059769,0.9998547037331615
