,PER,LOC,ORG,DATE,SWD_mean
bam,0.007373900903075992,0.008558628034734284,0.010114044663168897,0.007303932387003442,0.008337626496995654
bbj,0.00724208357041789,0.011159132842294639,0.006517264767353481,0.009045022353348031,0.00849087588335351
ewe,0.006828657315054443,0.008655900012854545,0.00562072911316136,0.00953632163691509,0.00766040201949636
fon,0.007506557061788044,0.009031769389366673,0.006388549341863836,0.00855279816323673,0.00786991848906382
hau,0.007040855267405277,0.009036551479766786,0.007189174980339885,0.009866862721082725,0.008283361112148668
ibo,0.0066496792942416505,0.009493627188930986,0.005982714482797746,0.006600926493320003,0.0071817368648225965
kin,0.0071850067033665255,0.008087448315563961,0.006378354360549565,0.006084944426220318,0.006933938451425092
lug,0.00838414167992596,0.006591154727175308,0.00914922348147229,0.007039919119506521,0.00779110975202002
luo,0.006817100149419275,0.0072766978087202006,0.006161835485727352,0.0069602421240233525,0.006803968891972545
mos,0.007595780482006376,0.008852955969814502,0.005874268541447236,0.009371637837375602,0.007923660707660929
nya,0.006252374227187829,0.009758080344909104,0.007299746313037758,0.008130841868478456,0.007860260688403287
pcm,0.006753652146016975,0.008346306607563747,0.007495256710626563,0.011272805082626292,0.008467005136708394
sna,0.0073967664066003636,0.00985293105350138,0.006780981150768639,0.007474870164969616,0.00787638719396
swa,0.007248709347550175,0.00704933511588024,0.009773817188033718,0.009497142625150445,0.008392251069153644
tsn,0.006656777445641637,0.00707469255576143,0.006455111885770748,0.00665881517534217,0.006711349265628996
twi,0.006096032119785377,0.007731290192168672,0.00497413649372902,0.007226347225696372,0.00650695150784486
wol,0.006635359582105593,0.009953972492439789,0.006602541644042503,0.006753618036782427,0.007486372938842578
xho,0.00888036510832535,0.009261377555958461,0.007496159082620579,0.00804740751391364,0.008421327315204508
yor,0.008585451148974244,0.010118400206920342,0.008205600139717717,0.008270945620097336,0.00879509927892741
zul,0.00737359060349263,0.008352911846486677,0.0067939904301965726,0.006775012963771587,0.007323876460986867
