layer,model,rank_type,language,pearson
2,mbert,top5,lug,0.809857008896326
2,mbert,top5,sna,0.8080351567363165
2,mbert,top5,ibo,0.8032538706864163
2,mbert,top5,kin,0.8022354937078515
2,mbert,top5,twi,0.79691246008898
2,mbert,worst5,bbj,0.5991867123857633
2,mbert,worst5,yor,0.6498728923629329
2,mbert,worst5,pcm,0.6768695058678915
2,mbert,worst5,fon,0.6880516264231102
2,mbert,worst5,mos,0.7142039261160412
3,mbert,top5,sna,0.8804140144624468
3,mbert,top5,kin,0.8802871086792986
3,mbert,top5,lug,0.87784276670521
3,mbert,top5,ibo,0.8741246353649581
3,mbert,top5,twi,0.8725485715457086
3,mbert,worst5,bbj,0.7436497422093582
3,mbert,worst5,yor,0.7825166307407332
3,mbert,worst5,pcm,0.7927258748003098
3,mbert,worst5,fon,0.8026294346472526
3,mbert,worst5,ewe,0.8238311171367028
10,mbert,top5,kin,0.9501809522990707
10,mbert,top5,nya,0.9464649257690267
10,mbert,top5,lug,0.9457163105391283
10,mbert,top5,sna,0.945050162634057
10,mbert,top5,luo,0.9444925263526553
10,mbert,worst5,bbj,0.896949742138524
10,mbert,worst5,fon,0.9066847394377479
10,mbert,worst5,yor,0.9095758987418333
10,mbert,worst5,pcm,0.9208611527371058
10,mbert,worst5,ewe,0.9227260078723293
12,mbert,top5,lug,0.8500431720081675
12,mbert,top5,kin,0.8420654645115127
12,mbert,top5,nya,0.8354137994717796
12,mbert,top5,sna,0.8244305295249164
12,mbert,top5,luo,0.8098620598892632
12,mbert,worst5,bbj,0.6341821044495296
12,mbert,worst5,yor,0.6462882015011111
12,mbert,worst5,fon,0.6625049713072854
12,mbert,worst5,pcm,0.7080718990998975
12,mbert,worst5,mos,0.7220353509221918
