layer,model,rank_type,language,pearson
2,mbert,top5,luo,0.8907994475302821
2,mbert,top5,lug,0.8853228636141702
2,mbert,top5,twi,0.8828835572407963
2,mbert,top5,kin,0.8803204746179822
2,mbert,top5,ibo,0.8783946431336974
2,mbert,worst5,bbj,0.7318309314005637
2,mbert,worst5,yor,0.7470946177897511
2,mbert,worst5,fon,0.7918879990830288
2,mbert,worst5,mos,0.8174054199063012
2,mbert,worst5,bam,0.8198814281959971
3,mbert,top5,luo,0.9221089771693213
3,mbert,top5,lug,0.9217391229942494
3,mbert,top5,kin,0.9217334933717386
3,mbert,top5,twi,0.9193571594341673
3,mbert,top5,ibo,0.9185482947925099
3,mbert,worst5,bbj,0.8182764685900696
3,mbert,worst5,yor,0.8298332063990164
3,mbert,worst5,fon,0.8635039917366295
3,mbert,worst5,mos,0.878508720659208
3,mbert,worst5,ewe,0.8799764790117445
10,mbert,top5,kin,0.9777049419218493
10,mbert,top5,luo,0.9761902198287368
10,mbert,top5,swa,0.9759826145611659
10,mbert,top5,twi,0.9759718976122016
10,mbert,top5,lug,0.9759690989036778
10,mbert,worst5,yor,0.9416906687462605
10,mbert,worst5,bbj,0.9438017720874075
10,mbert,worst5,mos,0.9562809582287168
10,mbert,worst5,fon,0.9604704035400061
10,mbert,worst5,bam,0.9608847813063365
12,mbert,top5,kin,0.9000621285285826
12,mbert,top5,luo,0.8928709362151479
12,mbert,top5,twi,0.8916894686535913
12,mbert,top5,lug,0.8915079657851676
12,mbert,top5,swa,0.8890948411780006
12,mbert,worst5,yor,0.759883582722093
12,mbert,worst5,bbj,0.7783350992860718
12,mbert,worst5,mos,0.8236408444441947
12,mbert,worst5,pcm,0.8335253769528583
12,mbert,worst5,bam,0.8395497834794539
