,PER,LOC,ORG,DATE,SWD_mean
bam,0.013559537967921642,0.007181311099884624,0.009501534575065307,0.00610797390118023,0.00908758938601295
bbj,0.013629737411065435,0.00802542500969139,0.006323348327441636,0.008100370612282859,0.00901972034012033
ewe,0.014925950117685716,0.00650855620551738,0.005775102203642746,0.007349209913172672,0.008639704610004628
fon,0.013252796084998408,0.006803452382882824,0.0065405292839386675,0.009464675981689652,0.009015363433377388
hau,0.013684251379345369,0.010627508178913558,0.00723340790182192,0.00929505052499735,0.01021005449626955
ibo,0.012785875074769137,0.007731095371127594,0.006246000992177869,0.00520883130866423,0.007992950686684708
kin,0.016041287611187727,0.007564811361589818,0.005974750031327858,0.004754609713927493,0.008583864679508224
lug,0.015391224643735768,0.008808945101009158,0.007073031177696976,0.006072704606594925,0.009336476382259207
luo,0.013363642602598702,0.00794343793313601,0.005854380128312187,0.0058094689288736845,0.008242732398230146
mos,0.014088606729274034,0.006932348528152943,0.006092895338497328,0.00832432240849812,0.008859543251105606
nya,0.014551538405612519,0.007623032188803336,0.007103771443325968,0.006172801918182813,0.008862785988981159
pcm,0.01442032066415777,0.006707752928832633,0.00742201735783965,0.008754915648296446,0.009326251649781625
sna,0.013537005213038356,0.006842494894954143,0.006926274687430123,0.006317621518519445,0.008405849078485517
swa,0.013363135833969864,0.006980090617616952,0.008485303983434278,0.009036757028752618,0.009466321865943428
tsn,0.014914071632119885,0.007664373569241434,0.006194609156864317,0.005101243687931856,0.008468574511539373
twi,0.015147945947319386,0.007204569637906388,0.005399363475135033,0.006130851611032995,0.00847068266784845
wol,0.01559462508339493,0.008403971545249078,0.0069641849227082275,0.006021777164278319,0.009246139678907639
xho,0.013193642970236397,0.006920992026607564,0.006236216239813075,0.006085718480790092,0.008109142429361782
yor,0.014070076905227324,0.007686803111937479,0.007714290778494615,0.006555032693086105,0.00900655087218638
zul,0.014358995520524331,0.006915619739174872,0.006346436721742066,0.005239225130935665,0.008215069278094234
