,ORG,DATE,PER,LOC
bam,0.8867332935333252,0.9141467809677124,0.7959949374198914,0.8646183609962463
bbj,0.8854222297668457,0.8546459078788757,0.8283849954605103,0.7272002696990967
ewe,0.9254844784736633,0.7578117251396179,0.8109918236732483,0.8898105621337891
fon,0.9188557267189026,0.8737795948982239,0.8081990480422974,0.8212488889694214
hau,0.9451093673706055,0.9477734565734863,0.811568021774292,0.8207386136054993
ibo,0.9447400569915771,0.9598743319511414,0.8080343008041382,0.8410884141921997
kin,0.9551486968994141,0.9515035152435303,0.8198097944259644,0.9385892748832703
lug,0.9309298396110535,0.897765040397644,0.8107892870903015,0.9269627928733826
luo,0.9364455938339233,0.9472116827964783,0.8203389048576355,0.9243923425674438
mos,0.9247621893882751,0.8055229783058167,0.8132053017616272,0.8486202955245972
nya,0.9488401412963867,0.9329913854598999,0.8307161927223206,0.9058908820152283
pcm,0.9106394052505493,0.7806499004364014,0.8192934989929199,0.8906950354576111
sna,0.9509075880050659,0.9677707552909851,0.8207858204841614,0.8554506301879883
swa,0.9197654128074646,0.9047000408172607,0.8067783117294312,0.9267098903656006
tsn,0.9164705276489258,0.9441087245941162,0.8172928094863892,0.8599786162376404
twi,0.9624425768852234,0.9171048402786255,0.8284030556678772,0.9076271057128906
wol,0.9323624968528748,0.9361475706100464,0.8222470879554749,0.8380365967750549
xho,0.9294788241386414,0.9697265028953552,0.8143355250358582,0.7937518954277039
yor,0.9145983457565308,0.8724390864372253,0.7457880973815918,0.7168112993240356
zul,0.9445618391036987,0.9507541656494141,0.8116471171379089,0.859800398349762
