,ORG,DATE,PER,LOC
bam,0.9197382926940918,0.9417747259140015,0.8434290289878845,0.8991614580154419
bbj,0.918093204498291,0.898777961730957,0.8638814687728882,0.7908192276954651
ewe,0.9503345489501953,0.8244336247444153,0.854121208190918,0.9106742143630981
fon,0.9437535405158997,0.9046258330345154,0.8497592210769653,0.8673789501190186
hau,0.9617862701416016,0.9632537364959717,0.860090970993042,0.870469331741333
ibo,0.9611068964004517,0.9738622903823853,0.8522351980209351,0.8829454183578491
kin,0.9689185619354248,0.9652228951454163,0.8654464483261108,0.9553296566009521
lug,0.9507755637168884,0.9241456389427185,0.8577255010604858,0.9462683200836182
luo,0.9554831981658936,0.9650461673736572,0.8627280592918396,0.9437150359153748
mos,0.9499289989471436,0.8802011609077454,0.8542016744613647,0.8851106762886047
nya,0.9645320177078247,0.953730046749115,0.869850218296051,0.9324008822441101
pcm,0.9332831501960754,0.8436617255210876,0.8630484342575073,0.921274721622467
sna,0.9629951119422913,0.9767798781394958,0.8629099130630493,0.8930796384811401
swa,0.9407339692115784,0.9318374395370483,0.8389265537261963,0.9464677572250366
tsn,0.9373635649681091,0.9618937969207764,0.8600066304206848,0.8957317471504211
twi,0.9734448194503784,0.940213680267334,0.8662310242652893,0.9319535493850708
wol,0.9521325826644897,0.9531928300857544,0.8655229210853577,0.8827799558639526
xho,0.9485308527946472,0.9793181419372559,0.85972660779953,0.8478617072105408
yor,0.9350903034210205,0.909963071346283,0.8047782778739929,0.7968348264694214
zul,0.9604208469390869,0.9671841859817505,0.8577381372451782,0.8997743725776672
