,ORG,DATE,PER,LOC
bam,0.8307349681854248,0.9280731678009033,0.8155980706214905,0.9154131412506104
bbj,0.9015921950340271,0.8496132493019104,0.8184560537338257,0.787183403968811
ewe,0.9293118119239807,0.8151019811630249,0.8203999996185303,0.8925275802612305
fon,0.9134913086891174,0.8655452728271484,0.8038670420646667,0.8732726573944092
hau,0.9409917593002319,0.9430272579193115,0.8326466679573059,0.880044162273407
ibo,0.9448190927505493,0.9620595574378967,0.8088708519935608,0.8998671174049377
kin,0.9572621583938599,0.9525460600852966,0.8275067806243896,0.9543304443359375
lug,0.9390955567359924,0.9239095449447632,0.8310386538505554,0.9512234926223755
luo,0.9363246560096741,0.9516280293464661,0.8105373978614807,0.935351550579071
mos,0.9338089823722839,0.8643411993980408,0.8151933550834656,0.8856475949287415
nya,0.9440547227859497,0.9437922239303589,0.8458349704742432,0.9369791150093079
pcm,0.9134992361068726,0.8088384866714478,0.8314982652664185,0.9183933734893799
sna,0.9481981992721558,0.9614754915237427,0.8256612420082092,0.864673912525177
swa,0.905171811580658,0.9027754664421082,0.8246297836303711,0.9236976504325867
tsn,0.912208080291748,0.9524950981140137,0.8299897313117981,0.8960795998573303
twi,0.9601535201072693,0.9274261593818665,0.8346730470657349,0.9338484406471252
wol,0.9282238483428955,0.922773540019989,0.8413829803466797,0.889618456363678
xho,0.9246450662612915,0.9738479852676392,0.8234408497810364,0.8465520739555359
yor,0.9200824499130249,0.8809096813201904,0.7776939868927002,0.8037735819816589
zul,0.9385800361633301,0.9550700783729553,0.8262823820114136,0.8910183310508728
