,ORG,PER,DATE,LOC
bam,0.8896074295043945,0.8694324493408203,,0.9531828165054321
bbj,0.9390400648117065,0.8618514537811279,,0.8935666084289551
ewe,0.9528040885925293,0.8701394200325012,,0.935879111289978
fon,0.9412885308265686,0.8599423170089722,,0.9420233964920044
hau,0.9689214825630188,0.8781852126121521,,0.9376407861709595
ibo,0.9666225910186768,0.8677526116371155,,0.9562859535217285
kin,0.9759354591369629,0.868209958076477,,0.9534048438072205
lug,0.966485857963562,0.8813233375549316,,0.9524735808372498
luo,0.9679278135299683,0.8743621110916138,,0.9562338590621948
mos,0.9571795463562012,0.8607943058013916,,0.9425345063209534
nya,0.9697896242141724,0.8823171854019165,,0.9545600414276123
pcm,0.9385614395141602,0.8725605010986328,,0.9379758834838867
sna,0.9657790660858154,0.8777452707290649,,0.9460340738296509
swa,0.9515212774276733,0.8725603818893433,,0.9407117962837219
tsn,0.9617853760719299,0.8766480088233948,,0.9364169239997864
twi,0.9776367545127869,0.8784739375114441,,0.9570478200912476
wol,0.954021692276001,0.8752808570861816,,0.9224128723144531
xho,0.9619099497795105,0.861318826675415,,0.9316495060920715
yor,0.9443660974502563,0.8366532325744629,,0.9048699140548706
zul,0.9691339731216431,0.8805909752845764,,0.941088855266571
