,ORG,PER,DATE,LOC
bam,0.8042443990707397,0.759730339050293,0.9294558763504028,0.9005023241043091
bbj,0.8867096304893494,0.7727721333503723,0.8491942882537842,0.7664778232574463
ewe,0.9199884533882141,0.7726548314094543,0.8234749436378479,0.8898403644561768
fon,0.8939070701599121,0.7582711577415466,0.8612638711929321,0.8555921912193298
hau,0.9396167993545532,0.792201578617096,0.9401905536651611,0.8701873421669006
ibo,0.9354436993598938,0.7569521069526672,0.9601709842681885,0.8883056640625
kin,0.9564499258995056,0.7630919814109802,0.9490032196044922,0.9517399668693542
lug,0.9403369426727295,0.7803220748901367,0.9216811656951904,0.9477607011795044
luo,0.9324287176132202,0.7745327353477478,0.9506047964096069,0.93336421251297
mos,0.9238250255584717,0.768549919128418,0.862576961517334,0.8782275319099426
nya,0.9390880465507507,0.7927364110946655,0.9380007982254028,0.9258021712303162
pcm,0.9100965857505798,0.777988076210022,0.811201274394989,0.9136860966682434
sna,0.9441733360290527,0.7813451290130615,0.9535112380981445,0.8450219035148621
swa,0.8922321796417236,0.7557463049888611,0.8797687888145447,0.9147011637687683
tsn,0.923132598400116,0.7795222401618958,0.9492801427841187,0.8940144777297974
twi,0.9580287337303162,0.770959198474884,0.9237538576126099,0.9221482872962952
wol,0.9237111806869507,0.790751576423645,0.9272141456604004,0.8851755857467651
xho,0.916451632976532,0.77208012342453,0.972815215587616,0.8371908068656921
yor,0.9153514504432678,0.7320556044578552,0.8756559491157532,0.8004653453826904
zul,0.9363574385643005,0.7697525024414062,0.9506011009216309,0.8833586573600769
