,ORG,PER,DATE,LOC
bam,0.8719815611839294,0.8441640734672546,,0.9485923647880554
bbj,0.937291145324707,0.8443500399589539,,0.8848469257354736
ewe,0.9520172476768494,0.8475908041000366,,0.9234654307365417
fon,0.9399906992912292,0.8345963358879089,,0.9357813000679016
hau,0.9696322083473206,0.8591200113296509,,0.9289793968200684
ibo,0.968609094619751,0.8395723104476929,,0.9506784081459045
kin,0.9770078659057617,0.8477311730384827,,0.9476205110549927
lug,0.9645900130271912,0.8558800220489502,,0.9366196393966675
luo,0.9676126837730408,0.8507543206214905,,0.9510825276374817
mos,0.9567884802818298,0.8393962979316711,,0.9427289366722107
nya,0.9712846279144287,0.861725389957428,,0.9444931149482727
pcm,0.9395338296890259,0.8501092791557312,,0.9324595928192139
sna,0.9705590009689331,0.8575233221054077,,0.9354612231254578
swa,0.9513890147209167,0.8462600708007812,,0.9318463802337646
tsn,0.9577264785766602,0.8566231727600098,,0.929448127746582
twi,0.9780635833740234,0.8534060120582581,,0.9501211047172546
wol,0.9526369571685791,0.8573237061500549,,0.9138356447219849
xho,0.9570789337158203,0.8316618800163269,,0.9199627637863159
yor,0.951252818107605,0.8193134069442749,,0.8976694345474243
zul,0.9670900702476501,0.8539834022521973,,0.9378032088279724
