,PER,DATE,LOC,ORG,Mean
tsn,0.9999648672763128,0.9999954435221645,0.9999936506038666,0.9999959523438477,0.9999874784365479
nya,0.9999618877864523,0.9999958171877636,0.9999951674825026,0.999996767089046,0.9999874098864412
kin,0.9999545774863908,0.9999960817403433,0.9999978710843793,0.9999961882477562,0.9999861796397174
luo,0.9999557928761018,0.9999926563001648,0.9999926158945615,0.9999925465294444,0.999983402900068
ewe,0.9999532564186862,0.9999926029843763,0.9999930230183497,0.9999939580534537,0.9999832101187165
lug,0.9999621804010959,0.9999982001472462,0.9999961732083748,0.9999741877476636,0.999982685376095
zul,0.9999499677114588,0.999994042306568,0.999990461903615,0.9999944304509278,0.9999822255931424
twi,0.9999645517981948,0.999984512592842,0.9999867333677344,0.999991371653198,0.9999817923529923
xho,0.9999452132716518,0.9999964950109993,0.9999880489515711,0.9999958445247794,0.9999814004397503
sna,0.9999413950690111,0.999994093398366,0.9999893880227624,0.9999969709552416,0.9999804618613453
swa,0.9999672485279033,0.9999654431041611,0.9999926400114895,0.9999920832719921,0.9999793537288865
wol,0.9999405064379583,0.9999949185551575,0.9999896395978911,0.9999913158830087,0.9999790951185039
bbj,0.9999582179662152,0.9999915238522312,0.9999822587910706,0.9999814853473988,0.999978371489229
mos,0.9999529688700227,0.9999922677298515,0.9999762202006984,0.9999916399320646,0.9999782741831593
ibo,0.9999446698600161,0.9999888242249917,0.999984239262166,0.9999941203234967,0.9999779634176675
hau,0.9999678742868426,0.9999633537395454,0.9999848790383925,0.9999938329868332,0.9999774850129035
pcm,0.9999700754669064,0.9999579592485662,0.999992686154297,0.9999871448055733,0.9999769664188357
yor,0.99994203738425,0.9999892827601614,0.9999846932329179,0.9999915959066216,0.9999769023209877
bam,0.9999372409866648,0.9999922661654758,0.9999736010870158,0.9999671120507656,0.9999675550724805
fon,0.9999474801532914,0.9999743573286451,0.9999760083208341,0.9999710128757731,0.9999672146696359
