,PER,LOC,DATE,ORG,Mean
twi,0.9038345813751221,0.9698031544685364,,0.9867742657661438,0.975425089781101
sna,0.9025250673294067,0.9779911041259766,,0.9759359359741211,0.9741005026377164
mos,0.9020677804946899,0.9706077575683594,,0.9788093566894531,0.9719146811045133
ewe,0.9072774648666382,0.9706348776817322,,0.9782883524894714,0.9718776093079493
fon,0.9018615484237671,0.9662842750549316,,0.982623815536499,0.9716620261852558
kin,0.886124849319458,0.9640992879867554,,0.9822438955307007,0.9698236401264484
ibo,0.893115758895874,0.9646648168563843,,0.979882001876831,0.9692288843485025
zul,0.8940375447273254,0.9638105034828186,,0.9805853962898254,0.9691917804571298
tsn,0.9035481214523315,0.968262255191803,,0.97288978099823,0.9679980220702978
nya,0.9035665988922119,0.967215359210968,,0.973678469657898,0.967874594605886
wol,0.8970224857330322,0.960344135761261,,0.9753917455673218,0.9651431154746276
xho,0.8955017924308777,0.9627190828323364,,0.9714496731758118,0.9643312016358743
bam,0.8839139342308044,0.9708579778671265,,0.9641402959823608,0.9642843214365152
bbj,0.8971396088600159,0.9538303017616272,,0.9796919226646423,0.9640833620841687
luo,0.8989227414131165,0.9717775583267212,,0.9602475166320801,0.9634321607076205
lug,0.8919371366500854,0.961043655872345,,0.9616672992706299,0.9586855413822027
hau,0.896069347858429,0.948363721370697,,0.9700852036476135,0.9567954196379735
yor,0.895366907119751,0.9439859390258789,,0.9717711806297302,0.9554742654928794
pcm,0.8998153209686279,0.9611560106277466,,0.9387327432632446,0.9480163363310007
swa,0.9041231274604797,0.9454610347747803,,0.9478899240493774,0.9450388504908636
