,DATE,ORG,PER,LOC,Mean
kin,0.9575939178466797,0.9834629893302917,0.9072278738021851,0.9803484082221985,0.972496401250752
twi,0.9524057507514954,0.9900668859481812,0.9301791191101074,0.9739628434181213,0.9713222964916354
ibo,0.9568158388137817,0.9840675592422485,0.9173993468284607,0.9755541682243347,0.9710723944738799
ewe,0.9441439509391785,0.9826476573944092,0.9258199334144592,0.9831151962280273,0.9691032681589812
zul,0.9524000287055969,0.9788032174110413,0.9080203175544739,0.979131281375885,0.9688940348188861
luo,0.9531839489936829,0.977502167224884,0.929429829120636,0.9779109954833984,0.9687460462252299
tsn,0.9543288350105286,0.9737777709960938,0.9230702519416809,0.9797089695930481,0.9683659446784874
sna,0.9490500688552856,0.9748724102973938,0.9271068572998047,0.9797898530960083,0.9671041646034889
xho,0.9514111280441284,0.9749110341072083,0.9081148505210876,0.9776016473770142,0.9668008825358223
nya,0.9461246132850647,0.981237530708313,0.9230918884277344,0.9722381830215454,0.9656816471635906
wol,0.9513571858406067,0.9705719947814941,0.9156564474105835,0.971306324005127,0.9634558468862296
lug,0.9441680908203125,0.9776609539985657,0.9015438556671143,0.9708940982818604,0.9630116909937142
bam,0.9542203545570374,0.9573021531105042,0.9107847213745117,0.9798272848129272,0.9627440770467123
yor,0.9415774941444397,0.9751361608505249,0.9147424101829529,0.9703983068466187,0.9614367668145622
bbj,0.939793586730957,0.9749146699905396,0.9216372966766357,0.9718245267868042,0.9613826867022546
mos,0.9235836863517761,0.9804337620735168,0.9118149876594543,0.9779480695724487,0.9596975219795127
swa,0.9312403202056885,0.9756166338920593,0.9217545986175537,0.971369206905365,0.9586704042222765
fon,0.9257490038871765,0.9787708520889282,0.9192298054695129,0.9728763699531555,0.9583496778619056
pcm,0.9133583903312683,0.9703865051269531,0.9298443794250488,0.9743566513061523,0.9522523560555153
hau,0.9294734597206116,0.9784027338027954,0.9245332479476929,0.9426814913749695,0.9496829018873327
