layer,model,rank_type,language,cosine,config
1,mbert,top5,kin,0.9995312729698657,use1_use0_con2_max500_bat32
1,mbert,top5,ibo,0.9995034361632058,use1_use0_con2_max500_bat32
1,mbert,top5,zul,0.9994859091419664,use1_use0_con2_max500_bat32
1,mbert,top5,nya,0.9994744038273242,use1_use0_con2_max500_bat32
1,mbert,top5,wol,0.9993320121598948,use1_use0_con2_max500_bat32
1,mbert,worst5,ewe,0.9944936651828884,use1_use0_con2_max500_bat32
1,mbert,worst5,bbj,0.9950422198515145,use1_use0_con2_max500_bat32
1,mbert,worst5,pcm,0.9981318264200121,use1_use0_con2_max500_bat32
1,mbert,worst5,twi,0.9984752787671445,use1_use0_con2_max500_bat32
1,mbert,worst5,tsn,0.9987347877127879,use1_use0_con2_max500_bat32
2,mbert,top5,kin,0.9999163619273793,use1_use0_con2_max500_bat32
2,mbert,top5,ibo,0.9999160421997639,use1_use0_con2_max500_bat32
2,mbert,top5,nya,0.9999152359687913,use1_use0_con2_max500_bat32
2,mbert,top5,zul,0.9999124907607352,use1_use0_con2_max500_bat32
2,mbert,top5,wol,0.9998933635213654,use1_use0_con2_max500_bat32
2,mbert,worst5,ewe,0.9990940530884656,use1_use0_con2_max500_bat32
2,mbert,worst5,bbj,0.9992240779275106,use1_use0_con2_max500_bat32
2,mbert,worst5,pcm,0.9997191412655839,use1_use0_con2_max500_bat32
2,mbert,worst5,twi,0.999748333334985,use1_use0_con2_max500_bat32
2,mbert,worst5,tsn,0.9997917072930216,use1_use0_con2_max500_bat32
3,mbert,top5,nya,0.9999821273493275,use1_use0_con2_max500_bat32
3,mbert,top5,ibo,0.9999806270707027,use1_use0_con2_max500_bat32
3,mbert,top5,kin,0.9999788103583424,use1_use0_con2_max500_bat32
3,mbert,top5,zul,0.9999779751270806,use1_use0_con2_max500_bat32
3,mbert,top5,wol,0.9999758661979837,use1_use0_con2_max500_bat32
3,mbert,worst5,ewe,0.9998104009184786,use1_use0_con2_max500_bat32
3,mbert,worst5,bbj,0.9998259775800896,use1_use0_con2_max500_bat32
3,mbert,worst5,pcm,0.9999399844653676,use1_use0_con2_max500_bat32
3,mbert,worst5,twi,0.9999473824276118,use1_use0_con2_max500_bat32
3,mbert,worst5,tsn,0.9999539130181689,use1_use0_con2_max500_bat32
4,mbert,top5,kin,0.9999200377932501,use1_use0_con2_max500_bat32
4,mbert,top5,hau,0.999918798919462,use1_use0_con2_max500_bat32
4,mbert,top5,zul,0.9999151352214407,use1_use0_con2_max500_bat32
4,mbert,top5,ibo,0.9999129542496592,use1_use0_con2_max500_bat32
4,mbert,top5,luo,0.9999106076386102,use1_use0_con2_max500_bat32
4,mbert,worst5,ewe,0.9997875336152929,use1_use0_con2_max500_bat32
4,mbert,worst5,bbj,0.999805862478902,use1_use0_con2_max500_bat32
4,mbert,worst5,pcm,0.9998100519665416,use1_use0_con2_max500_bat32
4,mbert,worst5,swa,0.9998641458286556,use1_use0_con2_max500_bat32
4,mbert,worst5,yor,0.9998781261995934,use1_use0_con2_max500_bat32
5,mbert,top5,luo,0.9968070978450216,use1_use0_con2_max500_bat32
5,mbert,top5,hau,0.9962188054306099,use1_use0_con2_max500_bat32
5,mbert,top5,sna,0.9961847333840398,use1_use0_con2_max500_bat32
5,mbert,top5,nya,0.9960434590972466,use1_use0_con2_max500_bat32
5,mbert,top5,kin,0.9958395500003141,use1_use0_con2_max500_bat32
5,mbert,worst5,bbj,0.9895123247573344,use1_use0_con2_max500_bat32
5,mbert,worst5,yor,0.9895593250045585,use1_use0_con2_max500_bat32
5,mbert,worst5,pcm,0.9897310990268708,use1_use0_con2_max500_bat32
5,mbert,worst5,ewe,0.9921790306006193,use1_use0_con2_max500_bat32
5,mbert,worst5,fon,0.9935170492716566,use1_use0_con2_max500_bat32
6,mbert,top5,luo,0.9919340720209222,use1_use0_con2_max500_bat32
6,mbert,top5,sna,0.9918690501666695,use1_use0_con2_max500_bat32
6,mbert,top5,tsn,0.9908744381305771,use1_use0_con2_max500_bat32
6,mbert,top5,xho,0.9907076279626724,use1_use0_con2_max500_bat32
6,mbert,top5,lug,0.9901503795905854,use1_use0_con2_max500_bat32
6,mbert,worst5,bbj,0.9765267345986579,use1_use0_con2_max500_bat32
6,mbert,worst5,pcm,0.9769186298983672,use1_use0_con2_max500_bat32
6,mbert,worst5,yor,0.9774971636304235,use1_use0_con2_max500_bat32
6,mbert,worst5,fon,0.9834629299097793,use1_use0_con2_max500_bat32
6,mbert,worst5,ewe,0.9835921515341064,use1_use0_con2_max500_bat32
7,mbert,top5,luo,0.9872280301127775,use1_use0_con2_max500_bat32
7,mbert,top5,sna,0.987207893942541,use1_use0_con2_max500_bat32
7,mbert,top5,twi,0.9866825135052578,use1_use0_con2_max500_bat32
7,mbert,top5,tsn,0.9861423272956912,use1_use0_con2_max500_bat32
7,mbert,top5,zul,0.9856617368757985,use1_use0_con2_max500_bat32
7,mbert,worst5,pcm,0.9642946638228448,use1_use0_con2_max500_bat32
7,mbert,worst5,bbj,0.9678350849336261,use1_use0_con2_max500_bat32
7,mbert,worst5,yor,0.970107810633434,use1_use0_con2_max500_bat32
7,mbert,worst5,fon,0.9766184330325126,use1_use0_con2_max500_bat32
7,mbert,worst5,ewe,0.9775417506438939,use1_use0_con2_max500_bat32
8,mbert,top5,luo,0.9817320152348108,use1_use0_con2_max500_bat32
8,mbert,top5,twi,0.9787282195717858,use1_use0_con2_max500_bat32
8,mbert,top5,sna,0.9784378156101031,use1_use0_con2_max500_bat32
8,mbert,top5,zul,0.9782006169749443,use1_use0_con2_max500_bat32
8,mbert,top5,kin,0.977520431812038,use1_use0_con2_max500_bat32
8,mbert,worst5,pcm,0.9466138033400427,use1_use0_con2_max500_bat32
8,mbert,worst5,yor,0.9598128703223021,use1_use0_con2_max500_bat32
8,mbert,worst5,bbj,0.9609204816385156,use1_use0_con2_max500_bat32
8,mbert,worst5,fon,0.9678206493684488,use1_use0_con2_max500_bat32
8,mbert,worst5,ewe,0.9688767923973589,use1_use0_con2_max500_bat32
9,mbert,top5,luo,0.9839798970586693,use1_use0_con2_max500_bat32
9,mbert,top5,sna,0.9821127671841499,use1_use0_con2_max500_bat32
9,mbert,top5,twi,0.9817469747592824,use1_use0_con2_max500_bat32
9,mbert,top5,zul,0.9813475491022385,use1_use0_con2_max500_bat32
9,mbert,top5,kin,0.9806705771122697,use1_use0_con2_max500_bat32
9,mbert,worst5,pcm,0.9572885110698774,use1_use0_con2_max500_bat32
9,mbert,worst5,yor,0.964757700081816,use1_use0_con2_max500_bat32
9,mbert,worst5,bbj,0.9647775640401381,use1_use0_con2_max500_bat32
9,mbert,worst5,fon,0.9711017763362658,use1_use0_con2_max500_bat32
9,mbert,worst5,bam,0.9718649185803361,use1_use0_con2_max500_bat32
10,mbert,top5,luo,0.9846364511486416,use1_use0_con2_max500_bat32
10,mbert,top5,sna,0.9815119906961396,use1_use0_con2_max500_bat32
10,mbert,top5,twi,0.9810947245629013,use1_use0_con2_max500_bat32
10,mbert,top5,kin,0.9809559036285596,use1_use0_con2_max500_bat32
10,mbert,top5,tsn,0.9807344025908707,use1_use0_con2_max500_bat32
10,mbert,worst5,pcm,0.9605256112783571,use1_use0_con2_max500_bat32
10,mbert,worst5,yor,0.9662595591819446,use1_use0_con2_max500_bat32
10,mbert,worst5,bbj,0.9663911171778563,use1_use0_con2_max500_bat32
10,mbert,worst5,mos,0.9732465000544495,use1_use0_con2_max500_bat32
10,mbert,worst5,fon,0.9733691481221168,use1_use0_con2_max500_bat32
11,mbert,top5,luo,0.9850075452959767,use1_use0_con2_max500_bat32
11,mbert,top5,ibo,0.9834296973865095,use1_use0_con2_max500_bat32
11,mbert,top5,sna,0.9833840597636048,use1_use0_con2_max500_bat32
11,mbert,top5,hau,0.9826472852220549,use1_use0_con2_max500_bat32
11,mbert,top5,zul,0.9821836319866422,use1_use0_con2_max500_bat32
11,mbert,worst5,pcm,0.9632658033892674,use1_use0_con2_max500_bat32
11,mbert,worst5,bbj,0.9691534691458834,use1_use0_con2_max500_bat32
11,mbert,worst5,yor,0.9701872151103674,use1_use0_con2_max500_bat32
11,mbert,worst5,lug,0.9710637851238639,use1_use0_con2_max500_bat32
11,mbert,worst5,ewe,0.975033684564528,use1_use0_con2_max500_bat32
12,mbert,top5,luo,0.9616066726769115,use1_use0_con2_max500_bat32
12,mbert,top5,sna,0.9610603342006206,use1_use0_con2_max500_bat32
12,mbert,top5,tsn,0.960004623413611,use1_use0_con2_max500_bat32
12,mbert,top5,ibo,0.955188758636333,use1_use0_con2_max500_bat32
12,mbert,top5,zul,0.9547404114271244,use1_use0_con2_max500_bat32
12,mbert,worst5,pcm,0.8975044117357138,use1_use0_con2_max500_bat32
12,mbert,worst5,yor,0.9168574070977349,use1_use0_con2_max500_bat32
12,mbert,worst5,bbj,0.9275489002428198,use1_use0_con2_max500_bat32
12,mbert,worst5,lug,0.9324440998415136,use1_use0_con2_max500_bat32
12,mbert,worst5,twi,0.9421321781613303,use1_use0_con2_max500_bat32
