Language,Cosine_Similarity
lug,0.9577215
kin,0.9455512
twi,0.9341993
luo,0.9275949
bam,0.92379856
swa,0.92345226
ewe,0.919375
ibo,0.9180732
nya,0.91706693
tsn,0.910053
pcm,0.9000425
hau,0.8883042
mos,0.88557893
zul,0.88103247
xho,0.872064
sna,0.8719685
wol,0.864507
fon,0.842469
bbj,0.8305106
yor,0.71268857
