,PER,LOC,ORG,DATE
bam,0.9995280504226685,0.9994948506355286,0.999632716178894,0.9993736147880554
bbj,0.9995200634002686,0.9990071058273315,0.999427318572998,0.9986066222190857
ewe,0.9992760419845581,0.9991630911827087,0.9994416236877441,0.9986779093742371
fon,0.9986491799354553,0.9992066621780396,0.9996200799942017,0.9975899457931519
hau,0.9997813105583191,0.9997243285179138,0.9997521638870239,0.9995306134223938
ibo,0.9997851252555847,0.9994532465934753,0.9993201494216919,0.9994888305664062
kin,0.9998430013656616,0.9991756677627563,0.9996724724769592,0.9992049932479858
lug,0.9998747706413269,0.9995162487030029,0.9998553395271301,0.9994615912437439
luo,0.9996014833450317,0.9994219541549683,0.9992665648460388,0.999570369720459
mos,0.9995644092559814,0.9996808171272278,0.999605655670166,0.9990770220756531
nya,0.9998071789741516,0.9996879696846008,0.9996660947799683,0.9991252422332764
pcm,0.9995108246803284,0.9987633228302002,0.9988265633583069,0.9981828331947327
sna,0.9996931552886963,0.9996814131736755,0.9998455047607422,0.9992116689682007
swa,0.9993723630905151,0.9993677139282227,0.9994666576385498,0.9992794394493103
tsn,0.9995229244232178,0.998896598815918,0.999381422996521,0.999610424041748
twi,0.9996652007102966,0.9995003342628479,0.9997631907463074,0.9989016652107239
wol,0.9993395209312439,0.9990361332893372,0.9994930624961853,0.9994848966598511
xho,0.9992967247962952,0.9997119903564453,0.9997956156730652,0.9996274709701538
yor,0.9990270137786865,0.9986820220947266,0.9992281198501587,0.9988951683044434
zul,0.9995262026786804,0.9992089867591858,0.9998195171356201,0.9995477199554443
