,PER,LOC,ORG,DATE
bam,0.9785419702529907,0.9667259454727173,0.9456433057785034,
bbj,0.9788822531700134,0.9309378266334534,0.9544111490249634,
ewe,0.9763462543487549,0.9467236399650574,0.9643988609313965,
fon,0.9556169509887695,0.9597103595733643,0.9629663825035095,
hau,0.9810978174209595,0.9730876088142395,0.9738887548446655,
ibo,0.9879528284072876,0.9721798300743103,0.9679243564605713,
kin,0.9893045425415039,0.9651142358779907,0.9733637571334839,
lug,0.9899434447288513,0.9597975611686707,0.9823111891746521,
luo,0.9849741458892822,0.9716921448707581,0.957158088684082,
mos,0.9811046123504639,0.9737234115600586,0.9669975638389587,
nya,0.9867240190505981,0.9635201096534729,0.9777452349662781,
pcm,0.9749438762664795,0.9293052554130554,0.9379605054855347,
sna,0.9801879525184631,0.9781855940818787,0.9858949184417725,
swa,0.975645899772644,0.9634165167808533,0.9565696120262146,
tsn,0.9744642376899719,0.949765682220459,0.958977222442627,
twi,0.986809253692627,0.9688242077827454,0.9757629632949829,
wol,0.973675012588501,0.9713874459266663,0.9665915966033936,
xho,0.9615455269813538,0.9652697443962097,0.977755069732666,
yor,,0.9337874054908752,0.9635013341903687,
zul,0.9814496636390686,0.9678542017936707,0.9816560745239258,
