,DATE,LOC,ORG,PER,Mean
kin,0.992563009262085,0.9767094850540161,0.988471269607544,0.8966577053070068,0.9824816309488736
twi,0.9865594506263733,0.9760969281196594,0.9904304146766663,0.9073675870895386,0.9814009307286679
tsn,0.9915903806686401,0.9782356023788452,0.9803608059883118,0.9066712856292725,0.9804446613177275
luo,0.9851436018943787,0.9807791709899902,0.9826640486717224,0.9149172306060791,0.9802490029579554
zul,0.9891865253448486,0.9736925959587097,0.9841305017471313,0.897355318069458,0.979068032441995
ibo,0.9925026297569275,0.9627412557601929,0.9857646226882935,0.9035390615463257,0.9773824344842862
lug,0.9920143485069275,0.9771229028701782,0.9693868160247803,0.8938211798667908,0.9762123746749682
ewe,0.9717842936515808,0.9784001111984253,0.9854416847229004,0.9108576774597168,0.9759387855346386
nya,0.9768008589744568,0.9707188606262207,0.9856454133987427,0.9061833024024963,0.9749702337460641
sna,0.9899742603302002,0.972059965133667,0.9701328873634338,0.9097347855567932,0.9747869509917039
bam,0.9841793179512024,0.9753862023353577,0.9713746905326843,0.897433876991272,0.9739206013007041
wol,0.9890811443328857,0.9607462882995605,0.9770525693893433,0.8960347771644592,0.9725654407953604
xho,0.983130156993866,0.9624608755111694,0.9807382822036743,0.891325831413269,0.972207825153302
bbj,0.9770112633705139,0.9616321921348572,0.985657274723053,0.904628336429596,0.9720692726281973
fon,0.9685062170028687,0.9675815105438232,0.9840546250343323,0.9030758738517761,0.9706767491805248
mos,0.964443027973175,0.9716950058937073,0.9823508858680725,0.8957738280296326,0.9698659548392663
yor,0.9833639860153198,0.946278989315033,0.975442111492157,0.8994223475456238,0.9657101822205079
swa,0.953030526638031,0.9832135438919067,0.9588503241539001,0.9017212390899658,0.9625964562098185
pcm,0.9435594081878662,0.9797835350036621,0.9636358618736267,0.9109691977500916,0.960350996408707
hau,0.9574960470199585,0.9288392066955566,0.9783051609992981,0.9044207334518433,0.9529393919003315
