,DATE,LOC,ORG,PER,Mean
xho,,0.9999992847442627,0.9999985694885254,0.9999880790710449,0.9999986111539082
yor,,0.9999982714653015,0.999998927116394,0.9999927878379822,0.9999984300252304
nya,,0.9999988079071045,0.9999988675117493,0.9999834895133972,0.9999983906745911
fon,,0.9999980330467224,0.9999984502792358,0.9999883770942688,0.9999979543454439
ibo,,0.9999985694885254,0.9999985694885254,0.9999737739562988,0.9999978472885577
zul,,0.999998927116394,0.9999973773956299,0.9999847412109375,0.9999977616430487
wol,,0.9999978542327881,0.9999976754188538,0.9999855756759644,0.9999974098020387
kin,,0.9999979138374329,0.9999983310699463,0.9999704957008362,0.9999973177909851
ewe,,0.9999977946281433,0.9999961256980896,0.9999891519546509,0.9999967327395689
hau,,0.9999961256980896,0.9999983310699463,0.9999764561653137,0.9999966233679392
luo,,0.9999950528144836,0.9999972581863403,0.9999914169311523,0.9999960174838316
sna,,0.9999944567680359,0.9999980330467224,0.9999871253967285,0.999995979290564
pcm,,0.9999955892562866,0.9999964833259583,0.9999805092811584,0.9999955840481137
twi,,0.9999953508377075,0.9999971389770508,0.9999732375144958,0.9999955747891398
bam,,0.9999987483024597,0.9999935626983643,0.9999749660491943,0.9999955383319299
bbj,,0.9999938011169434,0.9999984502792358,0.9999753832817078,0.9999955215500397
lug,,0.9999960660934448,0.9999958276748657,0.999981164932251,0.9999955163418668
mos,,0.9999932646751404,0.9999966621398926,0.9999769330024719,0.999994438250088
tsn,,0.9999939203262329,0.9999952912330627,0.9999818205833435,0.9999942333952895
swa,,0.9999911785125732,0.9999973177909851,0.9999803304672241,0.9999938427823262
