,DATE,LOC,ORG,PER,Mean
luo,,0.9993501305580139,0.9988870024681091,0.9879776835441589,0.9987940747761032
sna,,0.9986016750335693,0.9997193813323975,0.9844723343849182,0.9987327167131368
yor,,0.9984776973724365,0.9989252090454102,,0.9987014532089233
hau,,0.9991084933280945,0.9992623925209045,0.9783506989479065,0.9985786057212978
kin,,0.9996185898780823,0.9986348748207092,0.978958785533905,0.998539316422731
tsn,,0.9983678460121155,0.9990556836128235,0.9902040362358093,0.998463966892761
twi,,0.9977035522460938,0.9991142749786377,0.9852185845375061,0.9980247292703796
mos,,0.998595118522644,0.9981516599655151,0.9860210418701172,0.9980136121361001
ewe,,0.9988494515419006,0.9969578981399536,0.9899126887321472,0.9976709276727103
swa,,0.9990367889404297,0.9968187212944031,0.9883760809898376,0.9976495510166131
pcm,,0.9965959191322327,0.9994133710861206,0.9840176701545715,0.9975972574891396
bbj,,0.9978882670402527,0.9980948567390442,0.983205258846283,0.9975608928689679
wol,,0.9994729161262512,0.9961167573928833,0.9876834154129028,0.9975003293417033
bam,,0.9975561499595642,0.9970700144767761,0.9862411022186279,0.9969905973638146
nya,,0.9967553019523621,0.9969016313552856,0.9949325323104858,0.996773245265183
lug,,0.9977539777755737,0.9965369701385498,0.9830241799354553,0.9967341741311897
ibo,,0.9989372491836548,0.9911718964576721,0.9823024868965149,0.9946831528422901
fon,,0.9855133295059204,0.9967600107192993,0.9951878190040588,0.9912546647405162
xho,,0.9979859590530396,0.9771502017974854,0.9910907745361328,0.9876706831663558
zul,,0.9823551774024963,0.9845031499862671,0.9966259002685547,0.9838135346625615
