,PER,LOC,DATE,ORG,Mean
kin,0.9999966025352478,0.999997079372406,0.9999969601631165,0.9999964237213135,0.9999967664480209
lug,0.9999980926513672,0.9999922513961792,0.9999966025352478,0.9999982118606567,0.9999962896108627
sna,0.9999967813491821,0.9999949932098389,0.9999946355819702,0.999997615814209,0.9999960064888
xho,0.9999949336051941,0.9999964237213135,0.9999958872795105,0.9999957084655762,0.9999957382678986
zul,0.9999960660934448,0.9999939203262329,0.9999949932098389,0.9999963641166687,0.9999953359365463
nya,0.9999963045120239,0.9999963641166687,0.9999945163726807,0.9999938011169434,0.9999952465295792
wol,0.9999956488609314,0.9999955892562866,0.9999934434890747,0.9999908208847046,0.9999938756227493
tsn,0.9999947547912598,0.9999939203262329,0.9999949336051941,0.9999906420707703,0.9999935626983643
mos,0.9999948143959045,0.9999945163726807,0.999987781047821,0.9999943971633911,0.9999928772449493
luo,0.9999932050704956,0.9999931454658508,0.9999956488609314,0.9999894499778748,0.9999928623437881
ibo,0.9999944567680359,0.9999942779541016,0.9999940991401672,0.9999872446060181,0.9999925196170807
twi,0.9999945759773254,0.9999898076057434,0.9999911785125732,0.9999908208847046,0.9999915957450867
hau,0.9999935626983643,0.9999911785125732,0.9999887347221375,0.9999927282333374,0.9999915510416031
bbj,0.999990701675415,0.9999917149543762,0.9999871253967285,0.9999926686286926,0.9999905526638031
bam,0.9999940991401672,0.9999902844429016,0.9999878406524658,0.9999874830245972,0.999989926815033
ewe,0.9999923706054688,0.9999912977218628,0.999984622001648,0.9999904632568359,0.9999896883964539
yor,0.999990701675415,0.9999918937683105,0.9999887943267822,0.999987006187439,0.9999895989894867
fon,0.9999887347221375,0.9999901056289673,0.9999832510948181,0.9999895095825195,0.9999879002571106
swa,0.9999900460243225,0.9999894499778748,0.9999807476997375,0.9999791383743286,0.9999848455190659
pcm,0.99998939037323,0.9999841451644897,0.9999569058418274,0.9999797344207764,0.9999775439500809
