,PER,LOC,ORG,DATE,SWD_mean
bam,0.0056214978671960125,0.008577219985454576,0.007896922567852016,0.00620031152948286,0.007073987987496366
bbj,0.005378359943279065,0.009097124871914275,0.00504786679357494,0.006261801744130935,0.006446288338224804
ewe,0.0050823937322093116,0.008350922064892075,0.004813989069589297,0.007507838824494684,0.006438785922796342
fon,0.005685173111487529,0.009058962992639863,0.005600126105946401,0.007626939280726219,0.006992800372700003
hau,0.005302330178892589,0.011074658519191871,0.007448324800861883,0.008833954728288518,0.008164817056808715
ibo,0.004431875472164393,0.009259524014851195,0.0049842457106024085,0.004831146155083843,0.00587669783817546
kin,0.005363409510209749,0.007091369253430457,0.004093842967449746,0.004847532172334468,0.005349038475856105
lug,0.003289927910827828,0.006832585770098376,0.008069718200204079,0.006498558235762175,0.0061726975292231145
luo,0.0058260137539036805,0.007548808621322678,0.005818132861350023,0.00502935899203294,0.00605557855715233
mos,0.0056993030120793264,0.008741733196529822,0.005156649757282139,0.007853357432395569,0.006862760849571714
nya,0.005237209507868101,0.007677234797483834,0.004544045900274796,0.006168231564060989,0.00590668044242193
pcm,0.004313777372317418,0.0070979906149659655,0.006472298768130713,0.010410359697289095,0.007073606613175798
sna,0.005121155404140154,0.008667398277339089,0.005805735052945238,0.005976263739739807,0.006392638118541072
swa,0.005960386221886438,0.005506754303951311,0.007138100355859933,0.010350592442136985,0.007238958330958667
tsn,0.0057013203254427935,0.007744615955743939,0.005942321010934393,0.004807062927739025,0.0060488300549650376
twi,0.004768075957144902,0.00738617723209245,0.004136053408274165,0.005796665838261106,0.005521743108943156
wol,0.0053675652520723816,0.00974091174248315,0.005202102157454647,0.00569004174985821,0.006500155225467097
xho,0.0053343668355410045,0.00940339222415787,0.005838913417846925,0.00509185621240249,0.006417132172487072
yor,0.006389226548435545,0.010155099936127954,0.005465542624733644,0.00636813316396001,0.007094500568314288
zul,0.005810468385334389,0.008741384225686488,0.005064809514351509,0.0054463575704630784,0.006265754923958866
