,LOC,DATE,ORG,PER,Mean
lug,0.9190988952092588,0.9155032870024605,0.9063595976967348,0.9539073194196694,0.9237172748320309
kin,0.9346378906204362,0.9153315518600112,0.9016545702123262,0.8870775771868228,0.9096753974698991
nya,0.8678419691718616,0.8695722789809777,0.9059336674879233,0.9255952078205657,0.8922357808653321
sna,0.8399775570786351,0.9059938891729387,0.8887654980514156,0.8979006430567305,0.8831593968399299
luo,0.8897662038426016,0.8568470359807107,0.8755911750472104,0.8824370452676215,0.8761603650345361
twi,0.8527037254351588,0.829753679759009,0.8942267190898326,0.9003612845186486,0.8692613522006623
ibo,0.8304784141928544,0.8894155090108335,0.8111302606055505,0.8750075540610672,0.8515079344675764
zul,0.7875698605083924,0.8528376560587598,0.883934335601494,0.8623518044891341,0.8466734141644452
hau,0.7644823052688905,0.8674691953028295,0.854136242436993,0.8878056027940463,0.8434733364506899
tsn,0.7502177360966965,0.8745434514128833,0.8702146433724434,0.8764113121946137,0.8428467857691592
xho,0.8007635218445489,0.9093501835439345,0.8571827197930075,0.7965171469724576,0.840953393038487
swa,0.8461083521264569,0.7718119583308228,0.8351393952791184,0.9086926901063156,0.8404380989606783
wol,0.7878252891241395,0.8063802114534185,0.8626644561036726,0.8488839056265179,0.8264384655769372
bam,0.826983263505897,0.8285459977336749,0.7788962499696155,0.8649328546912737,0.8248395914751152
ewe,0.779245664823758,0.6989842345003255,0.8569679578750413,0.8563613554781293,0.7978898031693136
mos,0.7420821239775464,0.7425621217788831,0.8493878844678434,0.8402153308561606,0.7935618652701084
pcm,0.7753848870567358,0.640821548534372,0.8147941980319141,0.8744152138220797,0.7763539618612754
fon,0.7120028371590394,0.6599588896790335,0.7574087292237853,0.8119445096922299,0.735328741438522
yor,0.6156453289166675,0.7233348682365721,0.7565633596590517,0.7234657685026623,0.7047523313287385
bbj,0.6215093704180538,0.676319711684648,0.7044614526146742,0.8002271704705722,0.700629426296987
