,LOC,ORG,PER,DATE,Mean
kin,0.9390450119972229,0.9581806063652039,0.8195666670799255,0.9540210962295532,0.9478499067375084
nya,0.9246317148208618,0.9531639814376831,0.8501611351966858,0.9510952234268188,0.9411439829402499
twi,0.932487964630127,0.9676755666732788,0.8493692278862,0.9268254041671753,0.9405068918770435
luo,0.9352060556411743,0.947242021560669,0.8291171193122864,0.9454059600830078,0.9403925047201269
ibo,0.8819034695625305,0.9559266567230225,0.8428565859794617,0.9641222953796387,0.9321973257594638
lug,0.9481970071792603,0.9231605529785156,0.8445274233818054,0.925668478012085,0.9306201580303167
swa,0.9513078927993774,0.9267358779907227,0.8140489459037781,0.916770875453949,0.9292998637249267
tsn,0.9018831849098206,0.922964870929718,0.8329408764839172,0.9552664756774902,0.9248663346751843
zul,0.8802565336227417,0.9328743815422058,0.843014657497406,0.9579437971115112,0.9221096704987919
sna,0.8416860103607178,0.9487980604171753,0.8443531394004822,0.972568929195404,0.919514440633113
hau,0.8517490029335022,0.948693573474884,0.8247644305229187,0.9595581889152527,0.9181328859983706
wol,0.8584792017936707,0.9277939796447754,0.840922474861145,0.9411205649375916,0.9077938218521916
xho,0.8110309839248657,0.9207317233085632,0.8473240733146667,0.9696527719497681,0.8994297135889141
bam,0.8950045704841614,0.8741182088851929,0.8238643407821655,0.9177923798561096,0.8942310521805209
fon,0.8468735814094543,0.9368913769721985,0.8334035277366638,0.8877850770950317,0.8893968127911387
pcm,0.9250673055648804,0.9171633720397949,0.8481113314628601,0.8115241527557373,0.8838697745909099
mos,0.8707950711250305,0.9359122514724731,0.824496865272522,0.8394728899002075,0.8809313805274714
ewe,0.9048539996147156,0.9358102083206177,0.8372060656547546,0.761052131652832,0.866649903113546
bbj,0.7718371152877808,0.9104730486869812,0.8397635221481323,0.8791686296463013,0.8535505244934481
yor,0.7609200477600098,0.9183809161186218,0.7671098709106445,0.8758065104484558,0.8500438126084072
