,PER,LOC,ORG,DATE,SWD_mean
bam,,0.0079362782712451,0.01051671531536158,,0.00922649679330334
bbj,,0.012221533560932585,0.008072393281508994,,0.01014696342122079
ewe,0.006340605936202337,,0.008083889032150182,,0.00721224748417626
fon,0.0067905518722000124,0.009645929369980877,0.007937148099699698,,0.008124543113960195
hau,0.006566599908637727,,0.007819531121640466,,0.0071930655151390965
ibo,,0.009398531799888588,0.00855434459344906,,0.008976438196668823
kin,,0.011988525533979555,0.008036149999043118,,0.010012337766511337
lug,0.007429860366755747,,0.008856232583184465,,0.008143046474970106
luo,0.0071591972055102815,,0.009325494460426853,,0.008242345832968567
mos,0.007127622935058753,,0.007964241244735604,,0.007545932089897178
nya,,0.009946340015630994,0.008248740220551554,,0.009097540118091274
pcm,0.0071261493421843625,0.009524814960968797,,,0.00832548215157658
sna,0.006392390513155988,0.009042816657711228,,,0.007717603585433608
swa,0.0061528131873274106,0.008044290313591773,,,0.007098551750459592
tsn,,0.009904425070089928,0.007574065397420782,,0.008739245233755355
twi,0.005599746861662425,0.008416904523073754,0.00755302434481564,,0.007189891909850606
wol,,0.010408529304186231,0.008874246045706968,,0.0096413876749466
xho,0.007607780240505235,0.010164641173105338,,,0.008886210706805286
yor,,0.012311508361563028,0.009162807677967066,,0.010737158019765047
zul,,0.00807916341273085,,,0.00807916341273085
