,LOC,PER,DATE,ORG,Mean
sna,0.9804631471633911,0.9822402596473694,,0.984329342842102,0.9823442498842875
lug,0.9739608764648438,0.9865266680717468,,0.9842438101768494,0.9815771182378134
hau,0.9742535948753357,0.9892677664756775,,0.9799108505249023,0.9811440706253052
kin,0.9728395938873291,0.9905422329902649,,0.9763903021812439,0.9799240430196127
zul,0.9757214784622192,0.9816914796829224,,0.981953501701355,0.9797888199488322
nya,0.9743731617927551,0.9825314879417419,,0.9822359681129456,0.9797135392824808
twi,0.9685206413269043,0.9833441972732544,,0.9784216284751892,0.9767621556917826
ibo,0.9697729349136353,0.9871406555175781,,0.9679638743400574,0.974959154923757
mos,0.9709562063217163,0.9815676808357239,,0.972073495388031,0.9748657941818237
tsn,0.969559371471405,0.9829920530319214,,0.9712727665901184,0.9746080636978149
xho,0.9722412824630737,0.9656941890716553,,0.9815853238105774,0.9731735984484354
wol,0.9679043889045715,0.9784470200538635,,0.9717236757278442,0.9726916948954264
luo,0.9737359285354614,0.9781192541122437,,0.9610320329666138,0.970962405204773
ewe,0.9607692360877991,0.9760612845420837,,0.9619753360748291,0.9662686189015707
fon,0.9622529149055481,0.9610558748245239,,0.9585014581680298,0.9606034159660339
bam,0.963065505027771,0.9841191172599792,,0.9265551567077637,0.9579132596651713
swa,0.9540588855743408,0.962308406829834,,0.9312164783477783,0.949194590250651
yor,0.9408081769943237,,,0.9565295577049255,0.9486688673496246
pcm,0.9335670471191406,0.9683414697647095,,0.9431545734405518,0.9483543634414673
bbj,0.9235888719558716,0.9727796912193298,,0.9449824690818787,0.94711701075236
