,ORG,DATE,LOC,PER,Mean
twi,0.9862394356590133,0.9834344611889942,0.9706549844621788,0.886664034400088,0.9567482289275686
ibo,0.9768397937422971,0.9900195080819741,0.9664702349405594,0.8921009070870518,0.9563576109629706
kin,0.9830372949965158,0.9802475938363526,0.974605221895044,0.8863400564066164,0.9560575417836322
sna,0.9843363680445341,0.9895238536739539,0.9639881305254047,0.8833351269404962,0.9552958697960972
luo,0.9802593085496778,0.971984280839469,0.9708167154930791,0.893555676769494,0.9541539954129299
ewe,0.9808588623336971,0.9721752395542633,0.9617364294524163,0.8967988318083168,0.9528923407871734
lug,0.9657735703601721,0.9788105656894932,0.9767323200532819,0.8869686433762881,0.9520712748698088
xho,0.9792043359095053,0.9848712368637209,0.9523812270254993,0.8913084699097039,0.9519413174271074
zul,0.9824975899106408,0.9764468127507347,0.9604920846783173,0.8862846409150523,0.9514302820636863
nya,0.9840304408058143,0.9779116334297084,0.9620555384484273,0.8815866409334685,0.9513960634043546
tsn,0.9794062392121999,0.9833753879057703,0.9518159060442871,0.8882364166960952,0.9507084874645881
mos,0.9797935293496834,0.9696099117302349,0.9421298370240615,0.8904110699287918,0.9454860870081929
wol,0.9751986920078517,0.9771304699561895,0.9477123093530729,0.8814451155406788,0.9453716467144482
yor,0.9818822112372549,0.9782836091030566,0.9325352469349711,0.8816310508576393,0.9435830295332306
swa,0.9741330583787775,0.9450647681568787,0.9662054182866955,0.8876469918648997,0.9432625591718129
bbj,0.9737089061222068,0.9625459122154946,0.9381500698895703,0.8972431304100599,0.9429120046593329
fon,0.9775830084203311,0.9579545730113439,0.9410017778066347,0.8898792456336062,0.941604651217979
bam,0.9681216773374428,0.9706274874918166,0.9495541390603964,0.8766005058484427,0.9412259524345246
hau,0.9716929166007986,0.943209691870217,0.9381606409256279,0.8894472688755182,0.9356276295680404
pcm,0.9676718889250782,0.9252307654002774,0.9583197242097221,0.8871611054919186,0.9345958710067491
