,DATE,ORG,LOC,PER,Mean
twi,,0.9627422094345093,0.936623752117157,0.820955216884613,0.9447319129338632
ibo,,0.9480535387992859,0.9367755651473999,0.8038725256919861,0.937086012500983
kin,,0.9559916257858276,0.9241421818733215,0.8109615445137024,0.9351013130866564
lug,,0.9528506398200989,0.9210778474807739,0.8085024356842041,0.9320234048825043
fon,,0.9490295648574829,0.9237480163574219,0.8073776960372925,0.931426825431677
nya,,0.9415103793144226,0.9283544421195984,0.8385091423988342,0.9312238234740037
mos,,0.9407477378845215,0.9270459413528442,0.8097072839736938,0.9291203182477218
hau,,0.9557996392250061,0.9097243547439575,0.8208691477775574,0.9284584258611386
tsn,,0.9343262910842896,0.9261122941970825,0.820121169090271,0.9259847494272085
sna,,0.9406521916389465,0.9175947308540344,0.8192679286003113,0.9248982484524066
zul,,0.9533955454826355,0.8970553278923035,0.8090720772743225,0.9207579997869638
ewe,,0.9403037428855896,0.9089075326919556,0.8150320053100586,0.920391267308822
luo,,0.9104766845703125,0.932576596736908,0.8232903480529785,0.917748321707432
wol,,0.9347046613693237,0.9039222002029419,0.833331823348999,0.9160064458847046
xho,,0.9420155882835388,0.8908729553222656,0.8005236983299255,0.9119857882077878
pcm,,0.8989881277084351,0.9148298501968384,0.8224058151245117,0.9036588668823242
bam,,0.8665628433227539,0.9386091828346252,0.807086706161499,0.8989129628126438
swa,,0.8960148096084595,0.9055784940719604,0.825802743434906,0.8979122707476983
bbj,,0.9288551807403564,0.8483269810676575,0.8207173347473145,0.8859805522056726
yor,,0.9239670038223267,0.8294290900230408,,0.8766980469226837
