Language,Cosine_Similarity
lug,0.96684414
kin,0.9626224
xho,0.96182436
zul,0.9600235
nya,0.9298531
sna,0.9239731
luo,0.90829825
tsn,0.9027154
hau,0.88298726
wol,0.87243783
ibo,0.85698175
ewe,0.84765124
twi,0.845611
bam,0.84129226
mos,0.81831145
swa,0.7758329
pcm,0.74564666
fon,0.71940637
yor,0.7141925
bbj,0.6864307
