,ORG,DATE,PER,LOC
bam,0.9712452292442322,0.9718927145004272,0.979209840297699,0.9709118604660034
bbj,0.9832087755203247,0.962542712688446,0.9858986139297485,0.9486345052719116
ewe,0.9884313941001892,0.9601630568504333,0.9874312281608582,0.9767657518386841
fon,0.9820836782455444,0.9574053287506104,0.9778289198875427,0.9541664123535156
hau,0.9763657450675964,0.9633259773254395,0.9795483946800232,0.9497308731079102
ibo,0.9900481104850769,0.9857997894287109,0.9809389710426331,0.9562468528747559
kin,0.9910072088241577,0.9825617074966431,0.9830474853515625,0.9867953062057495
lug,0.9680553078651428,0.9689311385154724,0.9947797656059265,0.9859472513198853
luo,0.9837014079093933,0.981028139591217,0.9856783151626587,0.9849066734313965
mos,0.9845278263092041,0.9465233683586121,0.9755178689956665,0.9653157591819763
nya,0.9875904321670532,0.9658854603767395,0.9857801198959351,0.9766059517860413
pcm,0.9776630997657776,0.933959424495697,0.9890449643135071,0.9789079427719116
sna,0.9853875637054443,0.9756777882575989,0.9836774468421936,0.9656745195388794
swa,0.9723686575889587,0.9368694424629211,0.9879675507545471,0.9909551739692688
tsn,0.9774921536445618,0.9795577526092529,0.9868407249450684,0.9771120548248291
twi,0.9921406507492065,0.9777103662490845,0.985969603061676,0.9846096634864807
wol,0.9809636473655701,0.983563244342804,0.9809836149215698,0.961258053779602
xho,0.9794324040412903,0.9805665016174316,0.9779859781265259,0.9495753049850464
yor,0.9846644401550293,0.9689662456512451,0.9743753671646118,0.94474196434021
zul,0.9868234395980835,0.9782106876373291,0.9828031063079834,0.9632854461669922
