,LOC,ORG,PER,DATE
bam,0.9985847473144531,0.9998146295547485,0.9998236298561096,0.9998874068260193
bbj,0.99847811460495,0.9999696612358093,0.9998974800109863,0.9998629689216614
ewe,0.9994499087333679,0.9999313354492188,0.9998800158500671,0.9998727440834045
fon,0.9989094138145447,0.9998621344566345,0.9997678399085999,0.9993821978569031
hau,0.9982250332832336,0.9998083710670471,0.999767005443573,0.9995534420013428
ibo,0.9994092583656311,0.9999861717224121,0.9998642206192017,0.9998780488967896
kin,0.9999473690986633,0.9999752640724182,0.9998077750205994,0.9999394416809082
lug,0.999702513217926,0.9996830224990845,0.9998915791511536,0.9997389316558838
luo,0.9999404549598694,0.9999574422836304,0.9998447299003601,0.9999397993087769
mos,0.9992053508758545,0.9998427033424377,0.999783992767334,0.9995882511138916
nya,0.9996098279953003,0.9999698400497437,0.9998860955238342,0.9999326467514038
pcm,0.9998847842216492,0.9996689558029175,0.999833345413208,0.9989798665046692
sna,0.9995939135551453,0.9999169707298279,0.9998891353607178,0.9999797940254211
swa,0.9999356269836426,0.9998514652252197,0.9998830556869507,0.9990028738975525
tsn,0.9996061325073242,0.9998493790626526,0.9998970031738281,0.9999707341194153
twi,0.9999434351921082,0.9999825954437256,0.9998318552970886,0.9998912215232849
wol,0.9990694522857666,0.9999067187309265,0.9998466372489929,0.9999063611030579
xho,0.9989873766899109,0.9999441504478455,0.9998353123664856,0.9999328851699829
yor,0.999271035194397,0.9999588131904602,0.9998726844787598,0.9998822212219238
zul,0.9995521903038025,0.9999804496765137,0.999750018119812,0.9999221563339233
