,LOC,ORG,PER,DATE
bam,0.9999992251396179,0.999998927116394,0.999995768070221,0.9999995231628418
bbj,0.9999982118606567,0.9999995231628418,0.9999960660934448,0.9999991655349731
ewe,0.9999995827674866,0.9999997019767761,0.9999958872795105,0.9999992251396179
fon,0.9999980926513672,0.9999997615814209,0.9999929070472717,0.9999988079071045
hau,0.9999971389770508,0.9999993443489075,0.9999949336051941,0.9999969601631165
ibo,0.9999987483024597,0.999999463558197,0.9999951124191284,0.9999997019767761
kin,0.9999998211860657,0.9999996423721313,0.999997615814209,0.9999996423721313
lug,0.9999997615814209,0.9999993443489075,0.9999950528144836,0.9999988079071045
luo,0.9999995231628418,0.999999463558197,0.9999974370002747,0.9999996423721313
mos,0.9999991655349731,0.9999995827674866,0.9999935030937195,0.9999980330467224
nya,0.9999986290931702,0.9999995231628418,0.9999967217445374,0.9999988079071045
pcm,0.9999987483024597,0.9999991059303284,0.9999948740005493,0.9999964833259583
sna,0.9999983906745911,0.9999992847442627,0.9999958276748657,0.9999994039535522
swa,0.9999997615814209,0.9999991655349731,0.9999969601631165,0.9999983310699463
tsn,0.9999995231628418,0.9999991655349731,0.9999969005584717,0.9999997019767761
twi,0.9999997019767761,0.9999997615814209,0.9999962449073792,0.9999995827674866
wol,0.999998152256012,0.9999991059303284,0.9999953508377075,0.9999991655349731
xho,0.9999984502792358,0.9999992251396179,0.9999951124191284,0.9999997019767761
yor,0.9999983906745911,0.9999996423721313,0.9999959468841553,0.9999992251396179
zul,0.9999993443489075,0.9999993443489075,0.9999949932098389,0.9999996423721313
