,LOC,PER,DATE,ORG
bam,0.9605637192726135,0.961944580078125,,0.9645271897315979
bbj,0.9298770427703857,0.976073145866394,,0.9740212559700012
ewe,0.9592946767807007,0.9743248820304871,,0.9752804040908813
fon,0.9463983774185181,0.9763627648353577,,0.9773748517036438
hau,0.9420292377471924,0.9740485548973083,,0.9724346995353699
ibo,0.9537743926048279,,,0.9815049767494202
kin,0.9623105525970459,0.9783522486686707,,0.9670586585998535
lug,,0.9759026169776917,,0.9715077877044678
luo,,0.970723569393158,,0.9573631882667542
mos,0.9463924169540405,0.9703834056854248,,0.9750751256942749
nya,0.9589939117431641,0.9840651154518127,,0.9735584855079651
pcm,0.9652205109596252,0.9838346838951111,,0.9580146074295044
sna,0.9611989855766296,0.9779562950134277,,0.9758076071739197
swa,0.9590228796005249,0.976353645324707,,0.9500375986099243
tsn,0.9601093530654907,,,0.9754399061203003
twi,0.9638175368309021,0.9812517762184143,,0.9838050007820129
wol,0.9555529952049255,0.9760850667953491,,0.9662562012672424
xho,0.9566882848739624,0.9655031561851501,,0.9656575322151184
yor,0.9326320290565491,,,0.9661924242973328
zul,0.9521830081939697,0.9766848683357239,,0.9765365123748779
