,LOC,PER,DATE,ORG
bam,0.9510729312896729,0.9635496139526367,,0.9526169300079346
bbj,0.9158005118370056,0.9704993367195129,,0.9694002270698547
ewe,0.9609405994415283,0.9662811756134033,,0.9699196219444275
fon,0.9331386089324951,0.967339277267456,,0.973391056060791
hau,0.9241156578063965,0.9638040661811829,,0.9638113975524902
ibo,0.9420057535171509,0.9676593542098999,,0.9760802984237671
kin,0.9509394764900208,0.9709534645080566,,0.9582209587097168
lug,0.9551205635070801,0.9684357047080994,,0.9625009298324585
luo,0.9506679177284241,0.96117103099823,,0.9459851980209351
mos,0.9368202686309814,0.9639901518821716,,0.9717006683349609
nya,0.9480370879173279,0.978039562702179,,0.9657293558120728
pcm,0.953903079032898,0.9797377586364746,,0.9439003467559814
sna,0.9512923955917358,0.9701753854751587,,0.9684348702430725
swa,0.9446280598640442,0.9675662517547607,,0.9330220818519592
tsn,0.9497206211090088,0.9745382070541382,,0.9690476655960083
twi,0.9555526375770569,0.9759849309921265,,0.9801747798919678
wol,0.9445562958717346,0.9682129621505737,,0.9589678049087524
xho,0.9437283873558044,0.9525076746940613,,0.96754390001297
yor,0.9163255095481873,0.9446384906768799,,0.9584332704544067
zul,0.9368477463722229,0.9688945412635803,,0.9702408313751221
