,LOC,PER,DATE,ORG
bam,,,,0.9525434374809265
bbj,,,,0.9510683417320251
ewe,,0.9037210941314697,,0.9586862325668335
fon,,0.9061077833175659,,
hau,,0.9006713032722473,,0.8769518733024597
ibo,0.9511111974716187,,,0.9585366249084473
kin,,,,0.9507222175598145
lug,,0.898389995098114,,0.9672813415527344
luo,,0.9051980376243591,,0.9533688426017761
mos,,0.8988251686096191,,0.9619041085243225
nya,,,,0.9655349254608154
pcm,0.9671134948730469,0.8996944427490234,,
sna,0.9583121538162231,0.8529879450798035,,
swa,,0.9009686708450317,,
tsn,0.9625099301338196,,,0.9582559466362
twi,,0.9240654706954956,,
wol,,,,0.96529221534729
xho,0.9528360366821289,0.8789265155792236,,
yor,0.9118323922157288,,,0.9561545848846436
zul,0.9440910220146179,,,
