,LOC,PER,DATE,ORG
bam,0.9602770805358887,,,0.9617558121681213
bbj,0.9188946485519409,,,0.9673013091087341
ewe,,0.9744774699211121,,0.9711741805076599
fon,0.9456002712249756,0.9730820655822754,,0.9661248326301575
hau,,0.9681803584098816,,0.959401547908783
ibo,0.953803300857544,,,0.9693732857704163
kin,0.9004129767417908,,,0.9565253853797913
lug,,0.979995608329773,,0.9746805429458618
luo,,0.9732536673545837,,0.9575024843215942
mos,,0.9673176407814026,,0.9702152013778687
nya,0.9586845636367798,,,0.9711804986000061
pcm,0.9646064639091492,0.977137565612793,,
sna,0.9590885639190674,0.9747339487075806,,
swa,0.9525768756866455,0.977015495300293,,
tsn,0.9611968398094177,,,0.9701824188232422
twi,0.9590978026390076,0.9799928665161133,,0.9832577109336853
wol,0.9565091729164124,,,0.9694815874099731
xho,0.9406943917274475,0.949351966381073,,
yor,0.926523745059967,,,0.9603005051612854
zul,0.9278221726417542,,,
